t_s,I,Q
0.02271,-0.109921922,-0.30934866
0.02272,0.0198831038,-0.288386126
0.02273,0.179661375,-0.308150061
0.02274,0.243974111,-0.237035759
0.02275,0.27704467,-0.148913955
0.02276,0.296593095,-0.0559265806
0.02277,0.328587353,0.0500540536
0.02278,0.279200573,0.199993254
0.02279,0.282864612,0.2214396
0.0228,0.102480207,0.258222
0.02281,0.033710794,0.331088429
0.02282,0.0176630254,0.384759744
0.02283,-0.189440194,0.300195517
0.02284,-0.256486883,0.23752391
0.02285,-0.346480908,0.134458947
0.02286,-0.309702424,0.0502014761
0.02287,-0.345180118,-0.122527243
0.02288,-0.343837317,-0.216708967
0.02289,-0.292469762,-0.147704118
0.0229,-0.187115638,-0.262848956
0.02291,-0.0817875123,-0.34238428
0.02292,0.0739896536,-0.354110764
0.02293,0.136545245,-0.292730263
0.02294,0.229605179,-0.194676857
0.02295,0.282671149,-0.151453598
0.02296,0.279362499,-0.0819130408
0.02297,0.32523648,0.10663562
0.02298,0.238473354,0.150239978
0.02299,0.232420326,0.233792327
0.023,0.148997356,0.251374389
0.02301,0.000101574789,0.35200911
0.02302,-0.0556737373,0.259597564
0.02303,-0.15518096,0.293019026
0.02304,-0.219672748,0.182994419
0.02305,-0.243344783,0.195612181
0.02306,-0.290544902,-0.0184054181
0.02307,-0.300267259,-0.0661393473
0.02308,-0.277337915,-0.11674085
0.02309,-0.176169625,-0.173107467
0.0231,-0.113489094,-0.365208987
0.02311,-0.0228891401,-0.307244646
0.02312,0.0417484419,-0.302985811
0.02313,0.136892046,-0.272033153
0.02314,0.251657284,-0.244688388
0.02315,0.283665461,-0.210082548
0.02316,0.268989527,0.0130669162
0.02317,0.375448455,0.100168883
0.02318,0.251482424,0.0823389754
0.02319,0.205972752,0.301267713
0.0232,0.164697589,0.305475035
0.02321,0.0692951869,0.268456979
0.02322,0.00943750471,0.259699159
0.02323,-0.150546949,0.239309999
0.02324,-0.206366829,0.189316755
0.02325,-0.310695001,0.178343461
0.02326,-0.289237625,-0.00387863964
0.02327,-0.295873298,-0.0345445225
0.02328,-0.251506558,-0.147164907
0.02329,-0.176883683,-0.21418258
0.0233,-0.143692848,-0.192080085
0.02331,0.0309918534,-0.265088683
0.02332,-0.0306617624,-0.296589708
0.02333,0.111777763,-0.258028941
0.02334,0.146039069,-0.180070794
0.02335,0.210732973,-0.116753107
0.02336,0.231380455,-0.0663418968
0.02337,0.328056347,0.0514954084
0.02338,0.265070078,0.136942854
0.02339,0.296933165,0.247023292
0.0234,0.107716254,0.24563267
0.02341,0.0501702101,0.304882666
0.02342,-0.0515075317,0.293370259
0.02343,-0.0873528165,0.242958567
0.02344,-0.188089751,0.265218373
0.02345,-0.287224394,0.139247252
0.02346,-0.201473049,0.072206268
0.02347,-0.300586664,-0.0164064011
0.02348,-0.311945777,-0.154866999
0.02349,-0.212561244,-0.233734825
0.0235,-0.121589048,-0.267499134
0.02351,-0.000517547412,-0.22916388
0.02352,0.0259857419,-0.296255668
0.02353,0.0873092346,-0.339396723
0.02354,0.184413304,-0.23694797
0.02355,0.311283055,-0.120149823
0.02356,0.271761706,-0.0758126876
0.02357,0.251631717,0.0662407466
0.02358,0.320139941,0.169501093
0.02359,0.156850675,0.212081167
0.0236,0.145941519,0.316811878
0.02361,-0.00996938358,0.260479987
0.02362,0.0255221638,0.335002913
0.02363,-0.126495459,0.271853631
0.02364,-0.287289941,0.097281822
0.02365,-0.211766495,0.149889042
0.02366,-0.266276062,0.0539783352
0.02367,-0.291605026,-0.0304749555
0.02368,-0.265837288,-0.09785332
0.02369,-0.232594434,-0.154233648
0.0237,-0.152799836,-0.268868888
0.02371,-0.0228826317,-0.301160469
0.02372,0.0499975612,-0.261274479
0.02373,0.161519982,-0.271185126
0.02374,0.203616534,-0.184127436
0.02375,0.257787317,-0.13503261
0.02376,0.31009966,-0.0616785823
0.02377,0.312713814,0.0219187015
0.02378,0.2112696,0.0955800343
0.02379,0.244586896,0.199361739
0.0238,0.0489989884,0.244974348
0.02381,0.0698352349,0.273152297
0.02382,-0.0281978152,0.28770065
0.02383,-0.193820011,0.199636957
0.02384,-0.156886887,0.176524593
0.02385,-0.339056495,0.12809451
0.02386,-0.288617484,0.0518926015
0.02387,-0.323758507,-0.100020079
0.02388,-0.297395528,-0.17368188
0.02389,-0.133457783,-0.183516695
0.0239,-0.189941577,-0.292885827
0.02391,-0.0601343266,-0.2986809
0.02392,0.0560313944,-0.310549146
0.02393,0.140440801,-0.239955367
0.02394,0.175723645,-0.176656482
0.02395,0.289976675,-0.11137702
0.02396,0.279685171,-0.0756975958
0.02397,0.329107211,0.0568629789
0.02398,0.271018947,0.13763718
0.02399,0.211186573,0.207260058
0.024,0.0982835645,0.242398352
0.02401,0.040934783,0.280303842
0.02402,-0.0392746906,0.239278413
0.02403,-0.116059865,0.227271195
0.02404,-0.171237853,0.17983167
0.02405,-0.220917059,0.0794705456
0.02406,-0.288683864,0.0835376733
0.02407,-0.209319986,-0.0821688619
0.02408,-0.320503884,-0.186319459
0.02409,-0.122893569,-0.233186486
0.0241,-0.100405623,-0.273765877
0.02411,-0.02781684,-0.319683642
0.02412,0.0957721651,-0.313470389
0.02413,0.15691996,-0.237048556
0.02414,0.184927605,-0.187956011
0.02415,0.210126302,-0.096513948
0.02416,0.331668544,0.0236292289
0.02417,0.251891798,0.0134056068
0.02418,0.187281341,0.156253199
0.02419,0.20608641,0.191280708
0.0242,0.134836875,0.190430172
0.02421,0.063285106,0.228689847
0.02422,-0.0868128606,0.311404924
0.02423,-0.140803171,0.231558145
0.02424,-0.168111781,0.190941041
0.02425,-0.274707256,0.170458975
0.02426,-0.2288969,0.0195567107
0.02427,-0.246177854,-0.0520485319
0.02428,-0.237245233,-0.145572165
0.02429,-0.261704952,-0.186068263
0.0243,-0.116533862,-0.250701637
0.02431,-0.019089901,-0.273361028
0.02432,0.0186968589,-0.277168442
0.02433,0.117276078,-0.328267156
0.02434,0.173477667,-0.208841984
0.02435,0.225458767,-0.208479722
0.02436,0.224328406,-0.0535347685
0.02437,0.269031222,0.0297300674
0.02438,0.238179846,0.122169213
0.02439,0.135660872,0.159937783
0.0244,0.155228747,0.268635022
0.02441,0.0589195727,0.269579983
0.02442,-0.0328326762,0.289897441
0.02443,-0.11803051,0.247848191
0.02444,-0.226090124,0.168738445
0.02445,-0.16853705,0.149871382
0.02446,-0.216966877,0.0149674161
0.02447,-0.265632949,-0.0500343209
0.02448,-0.254778186,-0.137493981
0.02449,-0.154049759,-0.18200025
0.0245,-0.0956724607,-0.236923933
0.02451,-0.0405468891,-0.184728626
0.02452,0.0677027805,-0.296690303
0.02453,0.0993670351,-0.283941753
0.02454,0.164424821,-0.147357648
0.02455,0.195745108,-0.0926114271
0.02456,0.217074796,-0.0100472912
0.02457,0.351658612,0.0663489014
0.02458,0.242516075,0.130294956
0.02459,0.242516446,0.160610908
0.0246,0.149758016,0.19234733
0.02461,0.0325071115,0.265768448
0.02462,-0.0213663595,0.238585615
0.02463,-0.141934545,0.205053886
0.02464,-0.114822499,0.13185082
0.02465,-0.203446378,0.0794977819
0.02466,-0.275451964,0.0486805913
0.02467,-0.283621579,-0.0530539997
0.02468,-0.229876797,-0.146220315
0.02469,-0.18213697,-0.188905913
0.0247,-0.125936876,-0.336259017
0.02471,-0.00932712559,-0.233493358
0.02472,0.0170517409,-0.29766831
0.02473,0.106029615,-0.234637384
0.02474,0.174727456,-0.170597021
0.02475,0.224583082,-0.124346898
0.02476,0.240572237,0.0305489592
0.02477,0.287467988,0.00687876717
0.02478,0.274775793,0.0842794612
0.02479,0.226975736,0.14414383
0.0248,0.152255545,0.21946904
0.02481,-0.0104823522,0.26357536
0.02482,0.00273456032,0.242254626
0.02483,-0.0872454348,0.182496932
0.02484,-0.21265132,0.169628732
0.02485,-0.289254711,0.125584197
0.02486,-0.212042326,0.0599807401
0.02487,-0.19353275,0.0281119126
0.02488,-0.230769828,-0.115005809
0.02489,-0.205212934,-0.159238552
0.0249,-0.154249827,-0.233604352
0.02491,-0.00685294676,-0.258395752
0.02492,0.0213982568,-0.247065043
0.02493,0.11333895,-0.277686598
0.02494,0.170171766,-0.105531448
0.02495,0.198541771,-0.132340765
0.02496,0.164604975,-0.0635259311
0.02497,0.240437584,0.0602259135
0.02498,0.263429236,0.171984305
0.02499,0.19928471,0.181464195
0.025,0.0772119744,0.177966376
0.02501,0.0634631071,0.268372872
0.02502,-0.0658841305,0.283037453
0.02503,-0.123974277,0.281290047
0.02504,-0.21356363,0.197220972
0.02505,-0.227936175,0.0929067932
0.02506,-0.247417313,0.0742871408
0.02507,-0.260613059,-0.0853832067
0.02508,-0.190768454,-0.187807868
0.02509,-0.231002694,-0.136551642
0.0251,-0.131733775,-0.21924124
0.02511,-0.0382004097,-0.228381305
0.02512,0.0423185791,-0.21145028
0.02513,0.174397563,-0.158022243
0.02514,0.17203339,-0.181866002
0.02515,0.203570589,-0.11440546
0.02516,0.233573595,0.0362513254
0.02517,0.300559163,-0.0121374993
0.02518,0.182063216,0.0875918106
0.02519,0.132241344,0.209611261
0.0252,0.0822325166,0.119241916
0.02521,0.0623370245,0.170925859
0.02522,-0.00828109993,0.242145601
0.02523,-0.123938313,0.184710007
0.02524,-0.0644806087,0.158107078
0.02525,-0.137075632,0.098285165
0.02526,-0.217260069,0.0476522429
0.02527,-0.262890718,0.0351070539
0.02528,-0.23412131,-0.121608513
0.02529,-0.140690724,-0.163212631
0.0253,-0.121824619,-0.206026102
0.02531,-0.0528467998,-0.230559856
0.02532,0.0717541502,-0.245403284
0.02533,0.123286281,-0.225518056
0.02534,0.140085243,-0.195397903
0.02535,0.201608813,-0.119079689
0.02536,0.274485619,-0.00893589762
0.02537,0.236250606,0.0251031425
0.02538,0.185941064,0.131653416
0.02539,0.157281072,0.145775766
0.0254,0.0998848628,0.174423013
0.02541,0.0602725572,0.23743553
0.02542,-0.0215861599,0.236817283
0.02543,-0.0288126706,0.235877223
0.02544,-0.26334379,0.138074786
0.02545,-0.234157298,0.107623079
0.02546,-0.225167249,0.00199494599
0.02547,-0.218188141,-0.0512680339
0.02548,-0.15120492,-0.13254072
0.02549,-0.117997795,-0.160210108
0.0255,-0.101016588,-0.201927147
0.02551,-0.024416201,-0.209212325
0.02552,-0.000861130321,-0.188892757
0.02553,0.0876610874,-0.213275328
0.02554,0.159144489,-0.122487341
0.02555,0.22679309,-0.113537712
0.02556,0.235963038,-0.0297150758
0.02557,0.199424465,-0.000126005571
0.02558,0.242296522,0.140543556
0.02559,0.168808117,0.151964152
0.0256,0.101237433,0.177636008
0.02561,0.0474142991,0.184409725
0.02562,-0.0140607286,0.207253445
0.02563,-0.0160918445,0.211875296
0.02564,-0.168894672,0.213129148
0.02565,-0.241297903,0.107803679
0.02566,-0.232742265,0.0451589402
0.02567,-0.199509953,-0.0114228286
0.02568,-0.24251493,-0.0670283277
0.02569,-0.172739151,-0.153501443
0.0257,-0.0531718688,-0.199128638
0.02571,-0.0452139145,-0.171832949
0.02572,-0.00609320472,-0.261286443
0.02573,0.122342172,-0.21310951
0.02574,0.182707769,-0.173054474
0.02575,0.24220391,-0.0529740981
0.02576,0.215776098,-0.0422188891
0.02577,0.204187732,-0.0285676601
0.02578,0.20843586,0.1022204
0.02579,0.141267437,0.15358586
0.0258,0.0381543081,0.251694187
0.02581,0.0414861236,0.27007898
0.02582,-0.00766780879,0.226309464
0.02583,-0.158994713,0.152715926
0.02584,-0.150507298,0.139972011
0.02585,-0.225012327,0.0343013907
0.02586,-0.172892058,0.0169677164
0.02587,-0.21620208,-0.00338451321
0.02588,-0.2053237,-0.118039557
0.02589,-0.150272109,-0.226085525
0.0259,-0.0652835853,-0.196449788
0.02591,-0.010359441,-0.274416064
0.02592,0.0505611355,-0.261699216
0.02593,0.0868733626,-0.198077509
0.02594,0.13633056,-0.157836266
0.02595,0.209263801,-0.171482812
0.02596,0.241884175,-0.041417075
0.02597,0.126721832,0.0499455054
0.02598,0.157479024,0.159390348
0.02599,0.241492566,0.155597514
0.026,0.125257608,0.274854279
0.02601,-0.00275565175,0.189928895
0.02602,-0.00758687021,0.264671011
0.02603,-0.104128605,0.202921282
0.02604,-0.165644161,0.166758703
0.02605,-0.199987887,0.134899661
0.02606,-0.250464112,0.033404126
0.02607,-0.211520037,-0.0922572604
0.02608,-0.198026996,-0.14314948
0.02609,-0.227484954,-0.179904426
0.0261,-0.0843786462,-0.213320835
0.02611,-0.0690104328,-0.236143951
0.02612,0.0737401587,-0.225544351
0.02613,0.0912224007,-0.213164533
0.02614,0.217643264,-0.202351013
0.02615,0.246653196,-0.0614546061
0.02616,0.187135678,-0.0499302979
0.02617,0.196190333,-0.0601927941
0.02618,0.160248205,0.140758946
0.02619,0.165355236,0.198819652
0.0262,0.0763332408,0.160750937
0.02621,-0.00804518518,0.230451576
0.02622,-0.0433334634,0.218617832
0.02623,-0.00647627231,0.175542864
0.02624,-0.148754069,0.129437693
0.02625,-0.22781679,0.0935077823
0.02626,-0.192258003,0.0117291929
0.02627,-0.264293341,-0.132492349
0.02628,-0.20064276,-0.0992750095
0.02629,-0.137985131,-0.168993992
0.0263,-0.0910162165,-0.16295197
0.02631,-0.0955538624,-0.133758276
0.02632,-0.03257648,-0.26369375
0.02633,0.0442258814,-0.158880928
0.02634,0.139041271,-0.147107302
0.02635,0.178728392,-0.102317441
0.02636,0.190351577,-0.089354438
0.02637,0.198554351,0.0517193412
0.02638,0.163340422,0.0779811997
0.02639,0.162164857,0.13930827
0.0264,0.123243362,0.10271398
0.02641,0.0211397671,0.18930459
0.02642,-0.0154288477,0.272934473
0.02643,-0.146047943,0.11068491
0.02644,-0.144843703,0.150900392
0.02645,-0.231677532,0.1128997
0.02646,-0.175526453,0.0349356571
0.02647,-0.142897415,-0.0414598419
0.02648,-0.195375614,-0.0428916048
0.02649,-0.111847615,-0.110013478
0.0265,-0.0986801458,-0.206327489
0.02651,-0.0755218639,-0.151689849
0.02652,-0.0114452706,-0.15584723
0.02653,0.0612606851,-0.185110902
0.02654,0.112547253,-0.126379493
0.02655,0.236752386,-0.134422958
0.02656,0.221013063,-0.0532938852
0.02657,0.229966185,0.0443565096
0.02658,0.213876375,0.0429195523
0.02659,0.204520746,0.124296873
0.0266,0.0591859615,0.177036898
0.02661,0.00743630129,0.148983826
0.02662,-0.032203245,0.170986225
0.02663,-0.159999283,0.175314417
0.02664,-0.111155667,0.1344724
0.02665,-0.16723427,0.0416618494
0.02666,-0.16543543,0.0435430336
0.02667,-0.17810376,0.0336814996
0.02668,-0.166036222,-0.166669399
0.02669,-0.11712224,-0.166122849
0.0267,-0.0840879815,-0.185351016
0.02671,-0.00883276796,-0.189848397
0.02672,0.0588746303,-0.231089139
0.02673,0.089606795,-0.170613052
0.02674,0.0892655465,-0.103989354
0.02675,0.148979782,-0.0613931678
0.02676,0.169000086,-0.0784295599
0.02677,0.12395793,0.050765458
0.02678,0.156106103,0.111816031
0.02679,0.157467706,0.135052001
0.0268,0.112968403,0.17850653
0.02681,0.0706230715,0.212452227
0.02682,-0.0102070772,0.215892568
0.02683,-0.0728379059,0.14185974
0.02684,-0.0745278002,0.148577336
0.02685,-0.109113842,0.115965461
0.02686,-0.220597086,0.0479942454
0.02687,-0.19505981,0.00183455811
0.02688,-0.147294223,-0.0645517363
0.02689,-0.120910866,-0.123493823
0.0269,-0.112441781,-0.131813722
0.02691,-0.0291238702,-0.197172078
0.02692,0.014588607,-0.261372377
0.02693,0.0596110969,-0.145683772
0.02694,0.152203367,-0.121630937
0.02695,0.25047225,-0.0834744528
0.02696,0.205524867,-0.00824588602
0.02697,0.176890728,0.0767909441
0.02698,0.144835254,0.0872429222
0.02699,0.108778929,0.113037404
0.027,0.138236924,0.146066758
0.02701,0.0257009156,0.156108809
0.02702,-0.0225145382,0.221677794
0.02703,-0.111719201,0.144559063
0.02704,-0.1357349,0.153744784
0.02705,-0.188976828,0.0599197275
0.02706,-0.207642553,0.0249199197
0.02707,-0.262084246,0.0204426846
0.02708,-0.154899484,-0.142926072
0.02709,-0.0407062417,-0.18474602
0.0271,-0.0709533916,-0.146598558
0.02711,-0.0510405868,-0.25024289
0.02712,0.0190913318,-0.141145163
0.02713,0.0539620091,-0.161342982
0.02714,0.126045629,-0.108595874
0.02715,0.154911744,-0.0190674465
0.02716,0.194631987,0.0135683678
0.02717,0.169733792,0.0633633359
0.02718,0.161650416,0.106145169
0.02719,0.133225709,0.166625905
0.0272,0.106206821,0.182647003
0.02721,0.0243575902,0.266603686
0.02722,-0.0440978782,0.146089202
0.02723,-0.0553893201,0.199445601
0.02724,-0.178028765,0.18573627
0.02725,-0.137738184,0.0619795727
0.02726,-0.171393993,-0.0277394172
0.02727,-0.177665557,0.00632364468
0.02728,-0.209878496,-0.0894412152
0.02729,-0.108983481,-0.158062605
0.0273,-0.0579821099,-0.110631451
0.02731,-0.0641908171,-0.161345113
0.02732,0.0279331338,-0.149008039
0.02733,0.061169764,-0.13786827
0.02734,0.143535739,-0.126478672
0.02735,0.138189902,-0.0627889878
0.02736,0.160247943,0.0432382549
0.02737,0.199992641,0.0473828797
0.02738,0.100158767,0.000293738581
0.02739,0.141353837,0.134519086
0.0274,0.0549539335,0.160647846
0.02741,0.0522319277,0.132425858
0.02742,-0.0410180484,0.12891769
0.02743,-0.112282873,0.102174608
0.02744,-0.151508529,0.145494303
0.02745,-0.158481608,0.0529537171
0.02746,-0.178766798,-0.00623560827
0.02747,-0.14495342,0.00538384028
0.02748,-0.187239762,-0.0579877594
0.02749,-0.0901223082,-0.119408852
0.0275,-0.107225295,-0.132087072
0.02751,0.00216511779,-0.222190356
0.02752,0.00357202867,-0.18265995
0.02753,0.105803731,-0.145112996
0.02754,0.108854215,-0.158322986
0.02755,0.156622247,-0.0902910846
0.02756,0.162259618,-0.0132218995
0.02757,0.140039994,0.0320997767
0.02758,0.279017151,0.0964614928
0.02759,0.103541193,0.140720767
0.0276,0.139457223,0.15872158
0.02761,0.0485517083,0.183614517
0.02762,-0.0125066347,0.206927486
0.02763,-0.16003969,0.146601499
0.02764,-0.134115315,0.178705962
0.02765,-0.171950835,0.0815459012
0.02766,-0.172836168,0.0715394868
0.02767,-0.125568052,-0.00807509919
0.02768,-0.13602446,-0.100586092
0.02769,-0.0876089097,-0.148121969
0.0277,-0.0654817807,-0.138091275
0.02771,-0.0378692366,-0.0934695782
0.02772,0.0441982371,-0.207977294
0.02773,0.110267709,-0.211983656
0.02774,0.122928133,-0.188059023
0.02775,0.181095144,-0.0753667082
0.02776,0.220215136,-0.0401668956
0.02777,0.136188946,0.0477308415
0.02778,0.0987311126,0.0271423995
0.02779,0.154748218,0.173411154
0.0278,0.102532601,0.120395393
0.02781,0.0273120316,0.13059781
0.02782,-0.0229853419,0.138147537
0.02783,-0.11883148,0.158633657
0.02784,-0.149057131,0.0770057957
0.02785,-0.171983001,0.0678310201
0.02786,-0.164650359,0.0219867544
0.02787,-0.165369286,-0.10381863
0.02788,-0.142048862,-0.117045313
0.02789,-0.163427613,-0.140608826
0.0279,-0.12633348,-0.122376877
0.02791,-0.0392730147,-0.144502028
0.02792,0.0962577121,-0.195449746
0.02793,0.0835189178,-0.111611527
0.02794,0.113756051,-0.15449321
0.02795,0.17660048,-0.0295458269
0.02796,0.182657617,0.00339111949
0.02797,0.16690567,0.00563134548
0.02798,0.104638429,0.0473004784
0.02799,0.131581402,0.161934273
0.028,0.00564769491,0.162517048
0.02801,0.0354351986,0.128159091
0.02802,0.0285721836,0.157569444
0.02803,-0.0919159357,0.153167978
0.02804,-0.143987608,0.0693908027
0.02805,-0.125036349,0.106937091
0.02806,-0.160186572,0.0237860351
0.02807,-0.133691693,-0.086736429
0.02808,-0.16770182,-0.123916674
0.02809,-0.0836692739,-0.086462054
0.0281,-0.0591007961,-0.158670865
0.02811,-0.0488276455,-0.179571007
0.02812,0.0176176031,-0.155989721
0.02813,0.0736464928,-0.198713717
0.02814,0.0657964091,-0.120407362
0.02815,0.144396766,-0.0328251277
0.02816,0.186890065,-0.107817618
0.02817,0.177485291,0.0359980393
0.02818,0.137266087,0.136350856
0.02819,0.138210872,0.0905083947
0.0282,0.124874622,0.191169295
0.02821,0.0181488656,0.175098698
0.02822,-0.00898259977,0.178283447
0.02823,-0.11001881,0.120278212
0.02824,-0.123248515,0.127628126
0.02825,-0.125737072,0.116182496
0.02826,-0.204475799,-0.0380510561
0.02827,-0.193298729,-0.0551462552
0.02828,-0.116705963,-0.0794972103
0.02829,-0.0859497778,-0.121964041
0.0283,-0.0479038819,-0.0976475502
0.02831,0.0338204748,-0.270262082
0.02832,-0.00627493148,-0.188653895
0.02833,0.0703279251,-0.110075712
0.02834,0.123559006,-0.1383314
0.02835,0.201995098,-0.116381857
0.02836,0.164154595,-0.0860002629
0.02837,0.17019503,0.0147142107
0.02838,0.151287399,0.0570178982
0.02839,0.119619542,0.191963336
0.0284,0.0976554041,0.128751637
0.02841,0.080618447,0.209592838
0.02842,-0.0122600236,0.16972627
0.02843,-0.0798936349,0.0615634374
0.02844,-0.1123783,0.114662915
0.02845,-0.130134852,0.0828707711
0.02846,-0.13170373,0.0148916828
0.02847,-0.161246135,-0.0361037398
0.02848,-0.22470504,-0.0806519753
0.02849,-0.156070289,-0.0968211778
0.0285,-0.0875224204,-0.182369488
0.02851,-0.0373978588,-0.185565957
0.02852,0.0357543448,-0.243233673
0.02853,0.0208233751,-0.205570549
0.02854,0.10393517,-0.15674592
0.02855,0.157419439,-0.0927256835
0.02856,0.22982188,-0.0237182881
0.02857,0.127738097,0.046055016
0.02858,0.138605633,0.0809427381
0.02859,0.117914954,0.041431233
0.0286,0.0805640315,0.12067691
0.02861,-0.0377006169,0.112844943
0.02862,0.0224196727,0.192631409
0.02863,-0.0284113489,0.106134066
0.02864,-0.0658058443,0.1164753
0.02865,-0.135271757,-0.00135127823
0.02866,-0.21278947,0.0385504881
0.02867,-0.207368531,-0.030160799
0.02868,-0.130576883,-0.0238985124
0.02869,-0.150906392,-0.12224255
0.0287,-0.0262871623,-0.144048841
0.02871,-0.0386794168,-0.16773089
0.02872,0.0144856066,-0.121843002
0.02873,0.0877823969,-0.190854813
0.02874,0.096687593,-0.0959012378
0.02875,0.197085764,0.0243531956
0.02876,0.159844804,0.0413670838
0.02877,0.149963461,0.0769689746
0.02878,0.0714926982,0.0871270547
0.02879,0.105806179,0.133962188
0.0288,0.0842806701,0.189387235
0.02881,-0.0207430272,0.215773371
0.02882,-0.00576703901,0.125078364
0.02883,-0.0522116827,0.125957746
0.02884,-0.138660838,0.0405167126
0.02885,-0.236326713,0.0699591227
0.02886,-0.122443666,-0.014660178
0.02887,-0.106278659,-0.00242240092
0.02888,-0.113264141,-0.0537268299
0.02889,-0.0650100486,-0.0884806891
0.0289,-0.000676240766,-0.166173416
0.02891,-0.0383574382,-0.161183982
0.02892,0.0431638576,-0.158896589
0.02893,0.0433485616,-0.113061724
0.02894,0.0839358357,-0.112622919
0.02895,0.1642146,-0.0875631117
0.02896,0.195711333,-0.0351557637
0.02897,0.129065768,0.0439717019
0.02898,0.140488406,0.0530452991
0.02899,0.126781981,0.144076441
0.029,0.0297219265,0.0937595724
0.02901,0.011306081,0.130264898
0.02902,-0.0471917712,0.192527074
0.02903,-0.0556203572,0.154667566
0.02904,-0.0940530496,0.111646236
0.02905,-0.151900211,0.0855624711
0.02906,-0.161547333,-0.00544399391
0.02907,-0.170970748,-0.0161661321
0.02908,-0.137645626,-0.0421161835
0.02909,-0.0660094907,-0.106564248
0.0291,-0.114313338,-0.156027501
0.02911,-0.0822938645,-0.114815561
0.02912,0.0379297162,-0.20141253
0.02913,0.0798424246,-0.161627781
0.02914,0.14745017,-0.0706897363
0.02915,0.161780368,-0.13327263
0.02916,0.0840594889,-0.0578593664
0.02917,0.142775169,0.0542053157
0.02918,0.123215309,0.121255632
0.02919,0.110029601,0.111646634
0.0292,0.0666570311,0.0850247511
0.02921,0.0661203966,0.198010793
0.02922,-0.0455887625,0.172538838
0.02923,-0.0603498626,0.139601515
0.02924,-0.100396595,0.0761992388
0.02925,-0.141057765,0.0458341252
0.02926,-0.102130131,0.0643086201
0.02927,-0.137042704,-0.0462736073
0.02928,-0.134327404,-0.0799664125
0.02929,-0.0327714662,-0.0983697146
0.0293,-0.117565274,-0.110746315
0.02931,-0.0413221387,-0.0790308417
0.02932,0.0178610686,-0.137726507
0.02933,0.0511382019,-0.0960103276
0.02934,0.089670565,-0.112631446
0.02935,0.193787081,-0.12715533
0.02936,0.119431739,0.0218984729
0.02937,0.187394288,0.0805668752
0.02938,0.170863849,0.0997932109
0.02939,0.133881918,0.0705806453
0.0294,-0.00365329348,0.144431033
0.02941,-0.0254606669,0.176025141
0.02942,-0.0267477044,0.0832592539
0.02943,-0.00561668421,0.116469019
0.02944,-0.114885555,0.0168634481
0.02945,-0.125716981,0.0391121138
0.02946,-0.158728635,0.032670816
0.02947,-0.0968718722,0.0152099267
0.02948,-0.135537948,-0.0224206004
0.02949,-0.132471529,-0.187100949
0.0295,-0.0610584592,-0.0903024004
0.02951,-0.00645274673,-0.130109079
0.02952,0.0792232158,-0.120833159
0.02953,0.114672581,-0.133596309
0.02954,0.0798714405,-0.0932142813
0.02955,0.161125998,-0.109619282
0.02956,0.127896036,-0.061382775
0.02957,0.152474674,0.0549678743
0.02958,0.172284122,0.0353890247
0.02959,0.0158252122,0.0596402741
0.0296,0.0598583749,0.121386888
0.02961,0.0103778178,0.138668186
0.02962,0.00755627833,0.127950951
0.02963,-0.0598068174,0.150165017
0.02964,-0.185532729,0.135698027
0.02965,-0.136894729,0.0663287823
0.02966,-0.148178625,-0.0379386954
0.02967,-0.168984621,0.00328262145
0.02968,-0.190605949,-0.0553491005
0.02969,-0.0760807149,-0.0972186577
0.0297,-0.0298722629,-0.146391527
0.02971,-0.0484440553,-0.174526938
0.02972,0.00807874541,-0.189284861
0.02973,0.0691429563,-0.105098424
0.02974,0.086703492,-0.110281503
0.02975,0.138368114,-0.0456999298
0.02976,0.130213904,-0.0786633967
0.02977,0.109261614,-0.0157629744
0.02978,0.134458291,0.0580503345
0.02979,0.0994221122,0.0500802884
0.0298,0.0611712029,0.151340679
0.02981,0.113592926,0.11963375
0.02982,-0.00375995584,0.0329690615
0.02983,-0.0560459574,0.0152630456
0.02984,-0.0493753516,0.071550254
0.02985,-0.0983157839,0.0202513266
0.02986,-0.129518162,0.0812282949
0.02987,-0.122739977,-0.0313845832
0.02988,-0.155827593,-0.0525560998
0.02989,-0.119523552,-0.0937027407
0.0299,-0.0374505817,-0.144504682
0.02991,-0.00661929937,-0.108061279
0.02992,-0.0349511935,-0.107195187
0.02993,0.0417201129,-0.130800925
0.02994,0.121284837,-0.0806690108
0.02995,0.0964014173,0.0153688129
0.02996,0.172472551,-0.0866519446
0.02997,0.128473959,0.0100821801
0.02998,0.136399137,0.0774911159
0.02999,0.104900349,0.0808202342
0.03,0.0757251678,0.114673598
0.03001,0.0505673447,0.150909712
0.03002,0.00962451899,0.171476596
0.03003,-0.0473252152,0.127081766
0.03004,-0.10629886,0.0922290822
0.03005,-0.112139056,0.0599616751
0.03006,-0.098686545,-0.0116449539
0.03007,-0.118467421,-0.0367973653
0.03008,-0.138366536,-0.129968662
0.03009,-0.111718263,-0.0974523326
0.0301,-0.0446469161,-0.161980503
0.03011,-0.0211186515,-0.101069308
0.03012,0.047053296,-0.130062042
0.03013,0.107785112,-0.127173893
0.03014,0.0838379275,-0.07500258
0.03015,0.112947519,0.00861451907
0.03016,0.108673222,-0.0441240959
0.03017,0.170744535,0.0262530962
0.03018,0.157460277,0.101270056
0.03019,0.164545838,0.138736456
0.0302,0.00476891067,0.0431358652
0.03021,-0.02250207,0.157123418
