run,t_s,I,Q
93,0.0039,-1.02550729,0.233701461
93,0.00391,-1.12008991,-0.0449758528
93,0.00392,-0.869150172,-0.413193722
93,0.00393,-0.640770529,-0.567347912
93,0.00394,-0.517605318,-0.933131348
93,0.00395,-0.13582201,-0.919353967
93,0.00396,0.0876678703,-0.849293896
93,0.00397,0.38135564,-0.838822094
93,0.00398,0.705227104,-0.688779204
93,0.00399,0.806181596,-0.54906488
93,0.004,1.09853775,-0.0735535304
93,0.00401,0.995876679,0.104616209
93,0.00402,0.918989999,0.471875524
93,0.00403,0.708571403,0.676900034
93,0.00404,0.439752256,0.956189781
93,0.00405,0.286236511,0.996020822
93,0.00406,-0.146053054,1.00874187
93,0.00407,-0.327528226,0.896675904
93,0.00408,-0.495487349,0.824648139
93,0.00409,-0.903355534,0.453925845
93,0.0041,-1.00069846,0.342474581
93,0.00411,-0.979047379,-0.196898254
93,0.00412,-1.00190989,-0.355706658
93,0.00413,-0.840082605,-0.6024886
93,0.00414,-0.493996809,-0.82582445
93,0.00415,-0.23648321,-0.848625882
93,0.00416,0.106773648,-1.06347425
93,0.00417,0.453301818,-0.783982439
93,0.00418,0.712586196,-0.747167824
93,0.00419,0.974060815,-0.372295212
93,0.0042,0.971940643,-0.24009762
93,0.00421,1.03351456,0.0127890551
93,0.00422,0.897465141,0.360549892
93,0.00423,0.737376002,0.633353079
93,0.00424,0.548070269,0.803656208
93,0.00425,0.15385158,1.01114124
93,0.00426,-0.0708053801,0.988124706
93,0.00427,-0.451575868,0.796075112
93,0.00428,-0.617513042,0.706119708
93,0.00429,-0.826935697,0.444346964
93,0.0043,-0.957237609,0.23178485
93,0.00431,-0.900584909,0.01688343
93,0.00432,-1.01152934,-0.349177819
93,0.00433,-0.630296523,-0.670828819
93,0.00434,-0.497186934,-0.899327509
93,0.00435,-0.18555578,-0.963463248
93,0.00436,0.135179424,-1.04407658
93,0.00437,0.458527883,-0.902336743
93,0.00438,0.689856865,-0.771794245
93,0.00439,0.791670223,-0.666638157
93,0.0044,0.990481291,-0.313748911
93,0.00441,0.980317431,0.120483085
93,0.00442,0.794470747,0.382587813
93,0.00443,0.805983286,0.769494715
93,0.00444,0.484838013,0.924694255
93,0.00445,0.268315928,0.987416679
93,0.00446,-0.03220742,0.956030414
93,0.00447,-0.473431666,0.845738694
93,0.00448,-0.559363118,0.745535662
93,0.00449,-0.83468632,0.60373131
93,0.0045,-1.07880382,0.144875194
93,0.00451,-0.910009431,-0.027826985
93,0.00452,-0.966753807,-0.394672319
93,0.00453,-0.808195196,-0.635827365
93,0.00454,-0.443128588,-0.753214506
93,0.00455,-0.123759277,-0.974505051
93,0.00456,-0.0208211778,-0.97444385
93,0.00457,0.344593475,-0.826386503
93,0.00458,0.743175757,-0.675327605
93,0.00459,0.865312552,-0.515304535
93,0.0046,0.928637531,-0.408098568
93,0.00461,0.982681499,-0.0742431969
93,0.00462,0.905488046,0.337697926
93,0.00463,0.710970124,0.611761976
93,0.00464,0.441552231,0.819248681
93,0.00465,0.342272047,0.952079795
93,0.00466,0.0509198964,1.05961941
93,0.00467,-0.21621627,0.993991922
93,0.00468,-0.594501218,0.738937664
93,0.00469,-0.82373479,0.542930325
93,0.0047,-1.03163055,0.213922667
93,0.00471,-1.12342845,0.0266203073
93,0.00472,-0.808661445,-0.214949916
93,0.00473,-0.725889988,-0.543598353
93,0.00474,-0.429978168,-0.813954827
93,0.00475,-0.101531032,-1.00598757
93,0.00476,-0.0617549066,-0.994098047
93,0.00477,0.471830485,-0.96446865
93,0.00478,0.695809373,-0.790772621
93,0.00479,0.963503574,-0.547212769
93,0.0048,1.18974874,-0.270030694
93,0.00481,0.855880408,0.0491865459
93,0.00482,0.78867394,0.475437246
93,0.00483,0.932438338,0.743794106
93,0.00484,0.528563601,0.811875456
93,0.00485,0.198809257,1.06286409
93,0.00486,-0.130928238,0.971999223
93,0.00487,-0.444176771,1.08837135
93,0.00488,-0.629868571,0.843479852
93,0.00489,-0.842842523,0.428326097
93,0.0049,-0.917103376,0.110529151
93,0.00491,-1.1808262,0.00143268593
93,0.00492,-0.905139785,-0.455231871
93,0.00493,-0.66903072,-0.772115237
93,0.00494,-0.561631779,-0.908660741
93,0.00495,-0.191400572,-0.871721038
93,0.00496,0.0730442692,-1.03654025
93,0.00497,0.375411774,-0.962687351
93,0.00498,0.782641149,-0.678764394
93,0.00499,0.784333446,-0.646466782
93,0.005,0.930653862,-0.227892417
93,0.00501,0.930419325,0.108260607
93,0.00502,0.743180466,0.440935104
93,0.00503,0.678087732,0.583915657
93,0.00504,0.50703957,0.794975588
93,0.00505,0.210112283,1.08277504
93,0.00506,-0.127392015,0.948068432
93,0.00507,-0.351059342,0.916613665
93,0.00508,-0.617149512,0.684296992
93,0.00509,-0.946458592,0.586520125
93,0.0051,-1.05192933,0.251998957
93,0.00511,-0.926368263,-0.0295757488
93,0.00512,-0.803784983,-0.369762052
93,0.00513,-0.730330657,-0.662246925
93,0.00514,-0.629225108,-0.90298204
93,0.00515,-0.205068976,-0.984440195
93,0.00516,0.130794324,-1.00359683
93,0.00517,0.496862324,-0.8953174
93,0.00518,0.64618558,-0.782453219
93,0.00519,0.838431984,-0.498048753
93,0.0052,1.04838151,-0.239677132
93,0.00521,0.942234002,0.216868697
93,0.00522,0.881278242,0.371782029
93,0.00523,0.833514862,0.619267595
93,0.00524,0.435978553,0.960895553
93,0.00525,0.338936978,1.03816188
93,0.00526,0.000603995305,0.96685063
93,0.00527,-0.480140223,0.915879552
93,0.00528,-0.696195653,0.603364587
93,0.00529,-0.775924122,0.550487573
93,0.0053,-0.97233554,0.199270795
93,0.00531,-1.04150885,-0.116457757
93,0.00532,-0.901255376,-0.322852952
93,0.00533,-0.635875144,-0.649891859
93,0.00534,-0.493941378,-0.784469349
93,0.00535,-0.258657889,-0.939488646
93,0.00536,0.151941508,-1.08788981
93,0.00537,0.538038941,-0.862627789
93,0.00538,0.640855211,-0.756406151
93,0.00539,0.867550141,-0.482288474
93,0.0054,1.01138955,-0.275507415
93,0.00541,0.98306866,0.0396215762
93,0.00542,0.844091861,0.403556655
93,0.00543,0.805924963,0.687173831
93,0.00544,0.52448022,0.87860185
93,0.00545,0.253214164,1.03534173
93,0.00546,-0.178306724,1.16085696
93,0.00547,-0.538724005,0.900700814
93,0.00548,-0.663690862,0.839328295
93,0.00549,-0.932407234,0.462274065
93,0.0055,-0.999275166,0.144024196
93,0.00551,-0.908673612,-0.257492231
93,0.00552,-0.881899812,-0.290521867
93,0.00553,-0.81336924,-0.653241067
93,0.00554,-0.42692548,-0.79112229
93,0.00555,-0.253985301,-0.983563921
93,0.00556,0.0847912335,-1.02960472
93,0.00557,0.394411843,-0.981735854
93,0.00558,0.677206304,-0.753119234
93,0.00559,0.920324476,-0.502276161
93,0.0056,1.01457075,-0.334172243
93,0.00561,1.07768556,0.14486991
93,0.00562,0.895699912,0.414044506
93,0.00563,0.966265328,0.607672188
93,0.00564,0.408215747,0.895523198
93,0.00565,0.255137262,0.846690684
93,0.00566,-0.181803616,0.900232124
93,0.00567,-0.380910627,0.954654431
93,0.00568,-0.728386077,0.767937073
93,0.00569,-0.880796552,0.461244608
93,0.0057,-1.03135308,0.140880737
93,0.00571,-0.924218451,-0.150277699
93,0.00572,-0.9213327,-0.342259933
93,0.00573,-0.877613565,-0.677065274
93,0.00574,-0.558917901,-0.981267489
93,0.00575,-0.291589429,-0.97726047
93,0.00576,0.103879874,-0.959289638
93,0.00577,0.353028219,-0.860729977
93,0.00578,0.605379254,-0.833922166
93,0.00579,0.725862066,-0.486213914
93,0.0058,1.03256433,-0.210742277
93,0.00581,1.02845333,0.0705060714
93,0.00582,0.776691298,0.438182893
93,0.00583,0.791414503,0.60049746
93,0.00584,0.518105119,0.906193205
93,0.00585,0.329246486,1.02580886
93,0.00586,0.0270759455,0.960734261
93,0.00587,-0.459274743,0.863138066
93,0.00588,-0.588577844,0.735499068
93,0.00589,-0.909368463,0.559977838
93,0.0059,-0.860364116,0.178416967
93,0.00591,-1.0254064,-0.174524109
93,0.00592,-0.831213111,-0.434345843
93,0.00593,-0.682157477,-0.637555521
93,0.00594,-0.469951525,-0.985548566
93,0.00595,-0.263194508,-0.897393728
93,0.00596,-0.0448203044,-1.0910442
93,0.00597,0.364874469,-0.866808859
93,0.00598,0.583891831,-0.650219079
93,0.00599,0.88967901,-0.546249289
93,0.006,1.03135595,-0.319638837
93,0.00601,1.00529671,0.121964712
93,0.00602,1.06811433,0.446218632
93,0.00603,0.690396725,0.829399058
93,0.00604,0.589409618,0.746201441
93,0.00605,0.207705928,0.908446255
93,0.00606,-0.165663154,0.977647109
93,0.00607,-0.465151608,0.886606707
93,0.00608,-0.799019327,0.86840814
93,0.00609,-0.809387979,0.517737352
93,0.0061,-1.06237623,0.241819891
93,0.00611,-0.947685454,-0.145460399
93,0.00612,-0.937401087,-0.178237195
93,0.00613,-0.831931383,-0.67021927
93,0.00614,-0.542211488,-0.970973527
93,0.00615,-0.215911616,-0.961626756
93,0.00616,-0.0894672558,-0.975041035
93,0.00617,0.345742033,-0.782692613
93,0.00618,0.581838379,-0.754434683
93,0.00619,0.886047708,-0.461431128
93,0.0062,0.923853101,-0.187607132
93,0.00621,1.06287163,0.180869854
93,0.00622,0.890097371,0.434321295
93,0.00623,0.61858933,0.519137238
93,0.00624,0.389088108,0.887483455
93,0.00625,0.317643474,0.958761363
93,0.00626,-0.0757687436,1.0488429
93,0.00627,-0.446570388,0.843578451
93,0.00628,-0.69011185,0.800214509
93,0.00629,-0.798683506,0.469529062
93,0.0063,-0.891827286,0.390147098
93,0.00631,-0.911347114,-0.0638997741
93,0.00632,-0.915478243,-0.338940595
93,0.00633,-0.726227815,-0.758948316
93,0.00634,-0.453444014,-0.767638041
93,0.00635,-0.273531449,-1.07582173
93,0.00636,-0.0108005248,-1.04755621
93,0.00637,0.401426112,-0.98529214
93,0.00638,0.555558385,-0.761271875
93,0.00639,0.825655292,-0.399306619
93,0.0064,0.944668731,-0.325562182
93,0.00641,0.883467478,0.106604546
93,0.00642,0.913428012,0.390060686
93,0.00643,0.729701226,0.721684742
93,0.00644,0.418650811,0.844713969
93,0.00645,0.226698872,0.890706682
93,0.00646,0.0478127384,1.10127234
93,0.00647,-0.358723438,0.887423234
93,0.00648,-0.677183158,0.713746913
93,0.00649,-0.945704079,0.443990702
93,0.0065,-1.01303759,0.0653308785
93,0.00651,-1.0841275,-0.101340793
93,0.00652,-0.998423359,-0.436231243
93,0.00653,-0.791987433,-0.658851077
93,0.00654,-0.545134158,-0.964181905
93,0.00655,-0.214910416,-0.94266585
93,0.00656,0.105631712,-0.973712429
93,0.00657,0.385653697,-0.827229172
93,0.00658,0.589430038,-0.704903318
93,0.00659,0.835350562,-0.489519747
93,0.0066,1.02857248,-0.292846964
93,0.00661,0.997533986,-0.00254873287
93,0.00662,0.80206116,0.464985467
93,0.00663,0.738355806,0.741382624
93,0.00664,0.480497735,0.831644168
93,0.00665,0.176042268,0.869496519
93,0.00666,0.00225377176,0.879678714
93,0.00667,-0.375717352,0.807922636
93,0.00668,-0.641848337,0.870839615
93,0.00669,-0.836966649,0.451694272
93,0.0067,-1.04527676,0.212439317
93,0.00671,-0.863385543,-0.0389674424
93,0.00672,-1.0612071,-0.356324794
93,0.00673,-0.72071111,-0.575177552
93,0.00674,-0.574527669,-0.944425003
93,0.00675,-0.102882782,-0.965810383
93,0.00676,0.230321578,-1.04371511
93,0.00677,0.430540681,-0.912456623
93,0.00678,0.597331176,-0.729778152
93,0.00679,1.04843667,-0.511936148
93,0.0068,0.912382537,-0.146591995
93,0.00681,0.940755588,0.0661616393
93,0.00682,0.927895578,0.298309439
93,0.00683,0.767007908,0.595066225
93,0.00684,0.518501778,0.757805248
93,0.00685,0.214349847,0.962374515
93,0.00686,-0.0313693178,0.876994011
93,0.00687,-0.40265583,0.945704829
93,0.00688,-0.57597984,0.838779547
93,0.00689,-0.870599943,0.611522766
93,0.0069,-0.935146518,0.171651317
93,0.00691,-0.921531861,-0.139464492
93,0.00692,-0.944290969,-0.426668689
93,0.00693,-0.778222396,-0.772718552
93,0.00694,-0.487833964,-0.814908666
93,0.00695,-0.297371747,-1.01562515
93,0.00696,0.134382147,-0.965680853
93,0.00697,0.367300133,-0.972963259
93,0.00698,0.651434927,-0.722059613
93,0.00699,0.890639306,-0.449829819
93,0.007,0.964709472,-0.266770422
93,0.00701,0.824463741,0.140378778
93,0.00702,0.954826664,0.363268506
93,0.00703,0.846626483,0.647117449
93,0.00704,0.387053337,0.75493101
93,0.00705,0.230500684,1.03064921
93,0.00706,-0.190821824,1.00453257
93,0.00707,-0.367567942,0.905048417
93,0.00708,-0.653590509,0.65329994
93,0.00709,-0.841626816,0.582770531
93,0.0071,-0.997659321,0.116537565
93,0.00711,-0.932316105,0.0199065578
93,0.00712,-0.851514901,-0.465106624
93,0.00713,-0.963690867,-0.761273539
93,0.00714,-0.449836911,-0.867760781
93,0.00715,-0.289256189,-1.013936
93,0.00716,0.145382282,-0.942162818
93,0.00717,0.345560053,-0.756279981
93,0.00718,0.670897446,-0.753708998
93,0.00719,0.656475765,-0.578950908
93,0.0072,0.910878599,-0.198579984
93,0.00721,0.974342355,0.0813372506
93,0.00722,0.881272797,0.439655681
93,0.00723,0.595563858,0.690512039
93,0.00724,0.378870107,0.869627926
93,0.00725,0.318214871,0.985571488
93,0.00726,-0.0153388928,0.973177189
93,0.00727,-0.267029187,0.872983888
93,0.00728,-0.638921771,0.719654334
93,0.00729,-0.928822837,0.565058037
93,0.0073,-0.902944138,0.217746607
93,0.00731,-0.958703605,-0.145680741
93,0.00732,-0.891616607,-0.361093227
93,0.00733,-0.768913604,-0.645551392
93,0.00734,-0.452982013,-0.768724148
93,0.00735,-0.238444246,-1.0169517
93,0.00736,0.0766958148,-0.974362414
93,0.00737,0.404188375,-0.9600361
93,0.00738,0.609745682,-0.848554579
93,0.00739,0.908924035,-0.593381987
93,0.0074,1.00860485,-0.154931395
93,0.00741,0.96771358,0.00160218946
93,0.00742,1.01747399,0.275357459
93,0.00743,0.714677755,0.636745171
93,0.00744,0.486487447,0.87273696
93,0.00745,0.1912227,1.11484172
93,0.00746,-0.0187826227,1.07717655
93,0.00747,-0.334642221,0.78497859
93,0.00748,-0.743347214,0.724606453
93,0.00749,-0.992641887,0.407501887
93,0.0075,-0.972947754,0.0863387515
93,0.00751,-0.925042142,-0.116608687
93,0.00752,-0.838331993,-0.448326426
93,0.00753,-0.727488903,-0.723041046
93,0.00754,-0.382051305,-0.849745875
93,0.00755,-0.177136244,-0.861554769
93,0.00756,0.148753253,-0.980270144
93,0.00757,0.360969882,-0.890177792
93,0.00758,0.770272375,-0.732477713
93,0.00759,0.824655921,-0.603530719
93,0.0076,0.950294083,-0.228929919
93,0.00761,0.917234457,0.0957178386
93,0.00762,0.816283989,0.390520935
93,0.00763,0.871461077,0.722406088
93,0.00764,0.491395548,0.890496337
93,0.00765,0.216072683,0.88319728
93,0.00766,-0.166084921,0.866278441
93,0.00767,-0.359370324,0.995678101
93,0.00768,-0.778525834,0.826727956
93,0.00769,-0.811059243,0.588283423
93,0.0077,-1.16304035,0.288242247
93,0.00771,-1.12191198,-0.0851502444
93,0.00772,-0.999387034,-0.42851334
93,0.00773,-0.75217805,-0.666640794
93,0.00774,-0.54239046,-0.705792368
93,0.00775,-0.157952491,-0.896404658
93,0.00776,0.0271319493,-1.01355291
93,0.00777,0.437731332,-0.82138436
93,0.00778,0.667548468,-0.675146353
93,0.00779,0.828602794,-0.499355983
93,0.0078,0.921972029,-0.207672494
93,0.00781,0.73563314,0.0472526653
93,0.00782,1.06394356,0.322265206
93,0.00783,0.815984893,0.573734796
93,0.00784,0.497367877,0.926567599
93,0.00785,0.0398003443,1.05262507
93,0.00786,-0.217090622,0.913888816
93,0.00787,-0.244464137,0.792416973
93,0.00788,-0.620178503,0.751462719
93,0.00789,-0.823949198,0.417369169
93,0.0079,-0.978138927,0.170732717
93,0.00791,-1.06214837,-0.157378202
93,0.00792,-0.91163863,-0.388933058
93,0.00793,-0.776267288,-0.785805244
93,0.00794,-0.487689159,-0.817737791
93,0.00795,-0.152564213,-0.865323854
93,0.00796,0.10357531,-0.991558108
93,0.00797,0.243163452,-0.947316012
93,0.00798,0.663088156,-0.674753082
93,0.00799,0.961740232,-0.469193063
93,0.008,0.924421304,-0.226977205
93,0.00801,0.921301564,0.159243466
93,0.00802,0.907017217,0.387843706
93,0.00803,0.761571183,0.753671266
93,0.00804,0.493960635,0.821695302
93,0.00805,0.235370845,0.951675636
93,0.00806,-0.0686016248,0.95926936
93,0.00807,-0.500221406,0.835728153
93,0.00808,-0.683047419,0.867176012
93,0.00809,-0.981679253,0.508551571
93,0.0081,-0.918923933,0.330071395
93,0.00811,-1.00169603,-0.0442294898
93,0.00812,-1.15914534,-0.422438313
93,0.00813,-0.709499134,-0.682278978
93,0.00814,-0.457006794,-0.828845887
93,0.00815,-0.272676135,-0.931135922
93,0.00816,0.0311306262,-0.932514285
93,0.00817,0.429611176,-1.00156852
93,0.00818,0.611183902,-0.682295966
93,0.00819,0.861959973,-0.563294944
93,0.0082,1.03229288,-0.205401988
93,0.00821,1.04571435,0.234330191
93,0.00822,0.898409818,0.331963754
93,0.00823,0.737390956,0.613388297
93,0.00824,0.524691333,0.864839882
93,0.00825,0.26467664,1.0088966
93,0.00826,-0.0802936115,1.05004795
93,0.00827,-0.389859081,0.921916058
93,0.00828,-0.70793828,0.818014088
93,0.00829,-0.818212213,0.515581277
93,0.0083,-0.989475665,0.231689225
93,0.00831,-0.887228716,-0.0888859378
93,0.00832,-0.939881513,-0.38207576
93,0.00833,-0.82467312,-0.63542236
93,0.00834,-0.44988056,-0.910684547
93,0.00835,-0.296528248,-0.953152571
93,0.00836,0.179378958,-0.991228527
93,0.00837,0.428185582,-0.953774502
93,0.00838,0.596309728,-0.723638801
93,0.00839,0.806137879,-0.537007805
93,0.0084,0.98078086,-0.268862107
93,0.00841,0.964452961,-0.0362047283
93,0.00842,0.953467348,0.38723847
93,0.00843,0.751464874,0.694296704
93,0.00844,0.500252331,0.895689661
93,0.00845,0.201560982,1.0292504
93,0.00846,-0.100013241,0.974344853
93,0.00847,-0.300251932,0.726275218
93,0.00848,-0.589656292,0.711160022
93,0.00849,-0.822508644,0.488899279
93,0.0085,-0.94836136,0.00211380927
93,0.00851,-1.12085863,-0.087565898
93,0.00852,-0.932537623,-0.471541115
93,0.00853,-0.740830784,-0.727417293
93,0.00854,-0.473994715,-0.87612994
93,0.00855,-0.246299596,-0.882398562
93,0.00856,-0.0167898251,-0.957930275
93,0.00857,0.355050735,-0.900920996
93,0.00858,0.735240836,-0.741014849
93,0.00859,0.826055497,-0.438339031
93,0.0086,0.945494193,-0.244701355
93,0.00861,0.923897296,0.169976765
93,0.00862,0.971535468,0.341731436
93,0.00863,0.775719063,0.611239709
93,0.00864,0.522511047,0.723905076
93,0.00865,0.126837901,0.948112233
93,0.00866,-0.0797122424,0.986694613
93,0.00867,-0.377263234,1.09708719
93,0.00868,-0.715656166,0.786815918
93,0.00869,-0.815506199,0.628456683
93,0.0087,-1.02759473,0.273472776
93,0.00871,-0.972753234,-0.122349252
93,0.00872,-0.9184018,-0.515302474
93,0.00873,-0.681485412,-0.677728496
93,0.00874,-0.485735301,-0.972287933
93,0.00875,-0.255328069,-1.11921376
93,0.00876,0.0686183604,-0.925520967
93,0.00877,0.392712231,-0.97321762
93,0.00878,0.748910007,-0.664346148
93,0.00879,0.930639482,-0.484334301
93,0.0088,0.888829826,-0.309396003
93,0.00881,0.914993807,0.0794029269
93,0.00882,0.905594063,0.313007349
93,0.00883,0.770951818,0.651688591
93,0.00884,0.550652065,0.940964328
93,0.00885,0.276544167,0.990001963
93,0.00886,-0.131719944,1.04472676
93,0.00887,-0.383146184,0.88605936
93,0.00888,-0.627987345,0.720981209
93,0.00889,-0.821975324,0.444418271
93,0.0089,-1.11229335,0.278324642
93,0.00891,-1.08100288,-0.016616832
93,0.00892,-0.873183542,-0.47388961
93,0.00893,-0.77709939,-0.582683114
93,0.00894,-0.512320134,-0.870883828
93,0.00895,-0.235298971,-0.922055411
93,0.00896,0.0710559382,-1.09240052
93,0.00897,0.407900087,-0.953434646
93,0.00898,0.792137727,-0.865316855
93,0.00899,0.875362899,-0.553550229
93,0.009,0.904701511,-0.244247662
93,0.00901,1.03701494,0.0867731818
93,0.00902,0.834274041,0.333651504
93,0.00903,0.620788009,0.617087626
93,0.00904,0.50501021,0.844411223
93,0.00905,0.339823026,1.05436775
93,0.00906,-0.0349749447,1.00166438
93,0.00907,-0.440401761,0.985191514
93,0.00908,-0.52230155,0.764093384
93,0.00909,-0.996554037,0.52536166
93,0.0091,-0.923886223,0.123556121
93,0.00911,-1.03083141,-0.154700491
93,0.00912,-1.020483,-0.328031943
93,0.00913,-0.756855364,-0.668147303
93,0.00914,-0.51607871,-0.901022702
93,0.00915,-0.172165781,-1.03919745
93,0.00916,0.0451308894,-1.02822296
93,0.00917,0.368044841,-0.893085472
93,0.00918,0.673572606,-0.746364175
93,0.00919,0.866880121,-0.513398631
93,0.0092,0.983141734,-0.207187585
93,0.00921,1.00485583,0.175070999
93,0.00922,0.924265458,0.421708844
93,0.00923,0.798397204,0.646526924
93,0.00924,0.521002024,1.02764558
93,0.00925,0.155555873,1.0660523
93,0.00926,-0.153151406,1.04516417
93,0.00927,-0.368049905,1.01505234
93,0.00928,-0.784517938,0.808228052
93,0.00929,-0.91788634,0.455045737
93,0.0093,-1.02858268,0.22949884
93,0.00931,-1.06165392,-0.175446611
93,0.00932,-0.855621337,-0.423360238
93,0.00933,-0.723280431,-0.61347576
93,0.00934,-0.600270794,-0.873573803
93,0.00935,-0.143420629,-0.914905134
93,0.00936,0.0599363503,-1.03638697
93,0.00937,0.386403722,-0.918914886
93,0.00938,0.59927096,-0.747904128
93,0.00939,0.755190417,-0.560995913
93,0.0094,0.894722143,-0.229229176
93,0.00941,1.11158162,0.216944214
93,0.00942,0.912988802,0.379691366
93,0.00943,0.638252326,0.642976624
93,0.00944,0.508007177,0.853630027
93,0.00945,0.2237409,0.95698133
93,0.00946,-0.0853364005,0.907484397
93,0.00947,-0.470883802,0.914145787
93,0.00948,-0.697469843,0.814494377
93,0.00949,-0.992728608,0.478308368
93,0.0095,-0.935541087,0.221246288
93,0.00951,-1.01433418,0.101035892
93,0.00952,-0.893220119,-0.377024899
93,0.00953,-0.771962022,-0.563732024
93,0.00954,-0.467212387,-0.875529006
93,0.00955,-0.229501116,-0.904819884
93,0.00956,0.0509375163,-0.946306011
93,0.00957,0.297692691,-1.0396928
93,0.00958,0.623172833,-0.734568074
93,0.00959,0.81592498,-0.492162702
93,0.0096,0.929314787,-0.158569106
93,0.00961,0.950426684,0.0960451496
93,0.00962,0.95614183,0.352540839
93,0.00963,0.782561541,0.721823644
93,0.00964,0.444769579,0.892514488
93,0.00965,0.18426941,1.01880084
93,0.00966,-0.161133284,0.935685714
93,0.00967,-0.37769533,0.834906242
93,0.00968,-0.542079816,0.681265238
93,0.00969,-0.94675288,0.525696113
93,0.0097,-0.851642775,0.215874266
93,0.00971,-1.08839113,-0.0234246846
93,0.00972,-0.809465735,-0.397919918
93,0.00973,-0.812206121,-0.71136496
93,0.00974,-0.464552171,-0.779301917
93,0.00975,-0.275629748,-1.00233996
93,0.00976,0.147450569,-1.03850123
93,0.00977,0.427754455,-0.854808644
93,0.00978,0.712568479,-0.689770212
93,0.00979,0.956975198,-0.465591325
93,0.0098,0.997677627,-0.281201539
93,0.00981,1.03163266,0.0204390888
93,0.00982,0.908358258,0.503875652
93,0.00983,0.763911439,0.733946099
93,0.00984,0.517667662,0.899194923
93,0.00985,0.324957462,1.00882972
93,0.00986,-0.133822764,0.961401411
93,0.00987,-0.459093873,0.932778678
93,0.00988,-0.623912702,0.698292242
93,0.00989,-0.840335666,0.491089304
93,0.0099,-1.03023475,0.357918396
93,0.00991,-1.05077812,-0.0848520228
93,0.00992,-0.824461183,-0.45173283
93,0.00993,-0.76185032,-0.639117518
93,0.00994,-0.458799933,-0.948245253
93,0.00995,-0.245029808,-0.935076697
93,0.00996,0.226879287,-1.14028392
93,0.00997,0.417114459,-0.986956778
93,0.00998,0.613212431,-0.715810706
93,0.00999,0.803795025,-0.639948318
94,0,0.659721258,0.870113986
94,1e-05,0.346621881,0.930777259
94,2e-05,0.0187544928,1.06255558
94,3e-05,-0.289146413,0.950993714
94,4e-05,-0.567090634,0.849880373
94,5e-05,-0.642990084,0.658340844
94,6e-05,-1.10518495,0.17652077
94,7e-05,-1.01183782,-0.0130821971
94,8e-05,-1.06920141,-0.414678325
94,9e-05,-0.755183723,-0.527570658
94,0.0001,-0.579035105,-0.721385045
94,0.00011,-0.234717095,-1.02092072
94,0.00012,0.0248062272,-0.958900632
94,0.00013,0.355421342,-0.972915834
94,0.00014,0.485279502,-0.819761965
94,0.00015,0.816097353,-0.575452344
94,0.00016,1.04810548,-0.426289911
94,0.00017,0.996400006,-0.0834923004
94,0.00018,0.861816627,0.133554035
94,0.00019,0.822986056,0.65630887
94,0.0002,0.668763814,0.848710557
94,0.00021,0.282244174,0.925921241
94,0.00022,0.0709906749,0.977903115
94,0.00023,-0.221972069,0.883505219
94,0.00024,-0.687995683,0.719385629
94,0.00025,-0.768458969,0.600508959
94,0.00026,-0.902774765,0.18751602
94,0.00027,-0.887635868,0.0256715007
94,0.00028,-0.838098382,-0.351037206
94,0.00029,-0.8814813,-0.527026773
94,0.0003,-0.560381469,-0.716159922
94,0.00031,-0.291715284,-0.934459019
94,0.00032,-0.128340665,-0.991287853
94,0.00033,0.309382878,-0.933878039
94,0.00034,0.709985037,-0.917791872
94,0.00035,0.79061046,-0.658038796
94,0.00036,0.921520173,-0.348004332
94,0.00037,0.990955571,-0.018151349
94,0.00038,0.882971204,0.246549545
94,0.00039,0.859610329,0.589993564
94,0.0004,0.56926031,0.747075807
94,0.00041,0.318895282,0.97053201
94,0.00042,0.00564656977,1.06149995
94,0.00043,-0.304186137,0.918136654
94,0.00044,-0.565707004,0.791277582
94,0.00045,-0.832554201,0.571395984
94,0.00046,-0.874953171,0.301132972
94,0.00047,-0.806812865,-0.11477362
94,0.00048,-1.07399418,-0.279267873
94,0.00049,-0.901196278,-0.51054088
94,0.0005,-0.655155277,-0.908876252
94,0.00051,-0.214218944,-0.912731245
94,0.00052,-0.0154880565,-1.04349629
94,0.00053,0.304877637,-1.00511099
94,0.00054,0.52115855,-0.795588115
94,0.00055,0.802934357,-0.696589174
94,0.00056,0.904028839,-0.202705494
94,0.00057,1.07644739,-0.0109419761
94,0.00058,0.954705263,0.307661169
94,0.00059,0.885236843,0.534527689
94,0.0006,0.597995974,0.851679361
94,0.00061,0.3533768,0.964215033
94,0.00062,0.0259396221,0.882558837
94,0.00063,-0.274308034,0.926220278
94,0.00064,-0.729648024,0.814842455
94,0.00065,-0.847527156,0.64032617
94,0.00066,-0.995312916,0.282997484
94,0.00067,-0.986898476,0.000925115084
94,0.00068,-0.900174168,-0.269747251
94,0.00069,-0.787690276,-0.560218886
94,0.0007,-0.550472343,-0.942713977
94,0.00071,-0.328085281,-0.965502454
94,0.00072,0.0622188201,-0.991745352
94,0.00073,0.320874405,-0.935741703
94,0.00074,0.618954219,-0.805174737
94,0.00075,0.728378284,-0.469890431
94,0.00076,1.01358785,-0.283054818
94,0.00077,1.01949472,-0.0698665342
94,0.00078,0.937257415,0.344655262
94,0.00079,0.784674169,0.650116597
94,0.0008,0.551642021,0.753867716
94,0.00081,0.302422043,0.973920508
94,0.00082,-0.0295101676,1.00873961
94,0.00083,-0.230026207,0.91231654
94,0.00084,-0.785763107,0.778894257
