condition,t_s,p1_I,p1_Q,p2_I,p2_Q,p3_I,p3_Q,wide_I,wide_Q
detuned_channels,0.00748,-0.625549805,-0.940829288,-1.12586501,-0.0929925957,0.825111969,0.0235680398,-0.327678144,-0.00743979504
detuned_channels,0.00749,-0.0748565926,-0.982364125,-0.936814757,-0.265811643,0.915058829,0.60581327,0.0226773227,-0.00109657026
detuned_channels,0.0075,-0.193190543,-1.06883725,-0.941695379,-0.507006806,0.886704796,0.708172812,0.0733242848,0.0087212841
detuned_channels,0.00751,0.191806955,-1.10441852,-0.69256902,-0.641489409,0.333419543,0.957252769,0.0322114114,-0.0526138361
detuned_channels,0.00752,0.475798684,-0.884763053,-0.198223328,-0.965940115,0.274106183,0.833367376,-0.0342505381,0.157630413
detuned_channels,0.00753,0.841391782,-0.709856819,-0.0810240439,-1.26697366,-0.223060721,1.03908331,-0.119172669,-0.0148891195
detuned_channels,0.00754,1.003821,-0.424814853,0.234096457,-0.867391506,-0.411856356,0.909550033,-0.0992102098,-0.0484100776
detuned_channels,0.00755,0.973596121,-0.0192178294,0.403824283,-1.02320804,-0.73054059,0.816922845,-0.227456345,-0.0498837535
detuned_channels,0.00756,0.930718837,0.103282775,0.828973813,-0.70468046,-1.03537534,0.462443349,0.0655954628,0.0782957027
detuned_channels,0.00757,1.03239578,0.406233688,0.843086463,-0.326710394,-0.998288822,0.159712601,-0.000359321179,-0.00262995575
detuned_channels,0.00758,0.587317231,0.733642496,1.03303728,-0.147871821,-0.876824127,-0.105255269,0.0772244687,-0.0831668349
detuned_channels,0.00759,0.553262149,0.948956411,0.857061228,0.321311725,-1.06534159,-0.515635072,0.177196893,0.00844004944
detuned_channels,0.0076,0.107009051,1.11373558,0.657622309,0.53737888,-0.578869701,-0.716194144,-0.0577096926,-0.0341936604
detuned_channels,0.00761,-0.295158109,0.87751291,0.736984623,0.756977612,-0.378776156,-0.712465577,0.0240363404,0.0939131732
detuned_channels,0.00762,-0.527690201,0.903252759,0.293392889,0.889484132,-0.221749504,-1.18093466,0.0936261443,-0.037502474
detuned_channels,0.00763,-0.743840421,0.76671938,0.0538622571,1.0347886,0.0759982064,-0.887577495,-0.159951596,-0.130551789
detuned_channels,0.00764,-0.762947235,0.453681752,-0.342197773,1.10036758,0.40987672,-0.76761397,0.00154425588,-0.054596739
detuned_channels,0.00765,-0.867700681,0.14844599,-0.688792818,0.990120964,0.862728778,-0.554627417,-0.0472407285,0.0423043905
detuned_channels,0.00766,-0.862881116,-0.156338228,-0.83973416,0.544622805,0.816619252,-0.441237589,-0.0441219249,0.101703323
detuned_channels,0.00767,-0.654499467,-0.553473882,-1.0504952,0.462513667,1.03430854,-0.298442808,0.116961006,-0.10318515
detuned_channels,0.00768,-0.592571714,-0.689258976,-0.750352353,-0.0534560141,1.10000354,0.238746659,-0.0680501526,-0.098653137
detuned_channels,0.00769,-0.69986823,-1.02319773,-0.865646128,-0.457448256,0.990648652,0.526905064,0.0412777716,0.0708674716
detuned_channels,0.0077,-0.165758478,-0.91954553,-0.842151773,-0.551301131,0.446715049,0.734965392,0.0952509526,-0.143945567
detuned_channels,0.00771,0.0619712398,-1.08576278,-0.731709674,-0.904926245,0.307733923,0.976199089,-0.0137141559,0.191057314
detuned_channels,0.00772,0.474569534,-1.03742896,-0.293771487,-0.857669624,0.144845169,0.966077955,-0.283202026,0.0868187414
detuned_channels,0.00773,0.683601168,-0.699804393,-0.0803245206,-0.925520164,-0.0519842912,0.748257105,0.0513661439,0.112367924
detuned_channels,0.00774,0.834205129,-0.418047592,0.23775065,-0.879687729,-0.436813221,0.980786316,-0.0406374173,-0.0309950063
detuned_channels,0.00775,0.893962693,0.00373260614,0.591026024,-0.72178852,-0.644424581,0.732576126,-0.0666680199,-0.0546050116
detuned_channels,0.00776,1.09496425,0.192150468,0.737308884,-0.685188699,-1.0921026,0.64218803,0.121087379,-0.0210811687
detuned_channels,0.00777,0.966966063,0.624485484,0.971090265,-0.59267273,-1.28538652,0.150735831,0.0258329014,0.0624790101
detuned_channels,0.00778,0.685914835,0.887348993,0.99801946,-0.00345667748,-0.989903707,-0.383569988,-0.00158156069,-0.0116121657
detuned_channels,0.00779,0.448094432,0.723737974,1.00245157,0.34579684,-0.979853633,-0.516044105,0.141283975,0.116302043
detuned_channels,0.0078,0.244640346,0.885661762,0.785509588,0.62890096,-0.569506168,-0.901934136,-0.266666235,0.0101625809
detuned_channels,0.00781,-0.18317152,1.20420311,0.638370207,0.674167066,-0.495719081,-0.90996873,0.043484262,0.0614735846
detuned_channels,0.00782,-0.418680211,0.815353804,0.32984955,0.964560334,0.00534790257,-0.986737365,0.0770616242,-0.0306155005
detuned_channels,0.00783,-0.734014421,0.683424404,0.15229248,1.0633931,0.334988908,-0.827305302,-0.0626651916,0.0189178263
detuned_channels,0.00784,-0.707236018,0.408237345,-0.35512603,1.08927433,0.462091236,-0.874774189,-0.217262924,0.0591341289
detuned_channels,0.00785,-0.883030405,0.0299821671,-0.415085595,0.67530013,0.671024283,-0.648308803,0.141038649,-0.127262497
detuned_channels,0.00786,-1.00880735,-0.0246033317,-0.628855777,0.660074127,0.964090364,-0.396990721,0.0398571699,0.118390855
detuned_channels,0.00787,-1.05758133,-0.50348648,-0.808581289,0.369933761,1.04858888,-0.0241524125,0.173044689,-0.135149872
detuned_channels,0.00788,-0.77502436,-0.649495042,-1.15912624,-0.0409919829,1.07358777,0.189425246,0.131281088,-0.198006977
detuned_channels,0.00789,-0.615627396,-0.928721575,-1.03125951,-0.325766066,0.911458659,0.565767191,-0.00905335144,0.0335634406
detuned_channels,0.0079,-0.223992239,-0.906468804,-1.1152911,-0.443588201,0.556792349,0.709792885,-0.131943304,-0.0602826275
detuned_channels,0.00791,0.125443255,-1.15805331,-0.72773155,-0.87145854,0.398609528,0.858413905,-0.112674427,0.0885709729
detuned_channels,0.00792,0.400082544,-0.821537567,-0.262427395,-1.11865803,0.172199566,1.04219412,0.0681820149,-0.148431608
detuned_channels,0.00793,0.597906512,-0.861268842,-0.254060767,-1.01924471,-0.101681119,0.9435628,0.0717836191,0.0298875217
detuned_channels,0.00794,0.684842679,-0.555877055,0.471825963,-0.879049381,-0.55959117,0.924155633,-0.23025542,0.0394354511
detuned_channels,0.00795,0.850759148,-0.400076138,0.531442356,-0.805480071,-0.549640984,0.707264151,-0.0755308059,-0.187767748
detuned_channels,0.00796,1.14610199,0.0953374012,0.912578396,-0.797901667,-1.06615125,0.539284739,-0.123234752,-0.142156524
detuned_channels,0.00797,1.09891632,0.265666364,0.931481692,-0.215386941,-0.895712623,0.0409188161,-0.000555265367,0.100301464
detuned_channels,0.00798,0.639727543,0.741903488,0.992790669,-0.0845370861,-1.00174123,-0.268757165,0.0227179309,0.0239816119
detuned_channels,0.00799,0.540453104,0.77306897,0.819538451,0.277616799,-0.984121612,-0.708179733,-0.285656892,0.106658405
detuned_channels,0.008,0.395625317,0.796394627,0.796534249,0.629945431,-0.533608528,-0.949466581,0.0332811203,0.0320029212
detuned_channels,0.00801,-0.0830844704,1.07939076,0.603412875,0.684843726,-0.509003944,-0.887554985,0.104045234,0.0190846318
detuned_channels,0.00802,-0.352574162,0.841740673,0.310282393,0.941323659,0.0539645765,-0.87245978,0.0340673892,0.109192956
detuned_channels,0.00803,-0.725853511,0.969802649,0.0681429091,1.00109642,0.355180815,-0.915127696,-0.0592711117,-0.0739713626
detuned_channels,0.00804,-0.906050257,0.511340404,-0.347584659,0.992423397,0.457619269,-0.866075144,-0.109206282,-0.0489624998
detuned_channels,0.00805,-0.911375169,0.0872978761,-0.670530278,0.800746397,0.73824236,-0.612558876,0.170117911,0.0713942303
detuned_channels,0.00806,-1.08450625,0.0120724626,-0.681123138,0.553171985,0.843111213,-0.302707943,0.158064458,-0.0569510021
detuned_channels,0.00807,-0.897491009,-0.412233503,-0.84749811,0.313708076,0.89405147,-0.145810219,0.0280169807,-0.0212248733
detuned_channels,0.00808,-0.577014243,-0.796610956,-0.94615632,0.0344172944,1.03440518,0.230085061,-0.061705853,-0.230024171
detuned_channels,0.00809,-0.602710321,-0.923287174,-0.921326776,-0.152883034,0.881275158,0.506926592,0.131286549,0.185293269
detuned_channels,0.0081,-0.482550679,-1.09642151,-0.862786923,-0.415482462,0.430633241,0.924877901,0.11608955,0.0674340083
detuned_channels,0.00811,-0.000959092341,-1.10938611,-0.66233676,-0.855199356,0.20722232,0.910555247,0.0917629897,0.0963119699
detuned_channels,0.00812,0.445866979,-0.768087032,-0.0726301994,-0.931632852,-0.124621117,1.04761767,-0.0334580083,-0.0426186803
detuned_channels,0.00813,0.619706532,-0.843821035,-0.141233799,-0.969902528,-0.407757376,1.03676935,-0.187932197,-0.0195888865
detuned_channels,0.00814,0.862061373,-0.656482635,0.293253342,-0.694324825,-0.506093111,0.963065601,-0.0969968274,0.169953381
detuned_channels,0.00815,0.816513894,-0.178190258,0.791255295,-0.936487384,-0.944661734,0.577202378,0.118139887,-0.147726415
detuned_channels,0.00816,0.935947034,-0.0674576272,0.788264145,-0.806535438,-0.863651497,0.379573189,-0.165645889,0.0367640897
detuned_channels,0.00817,0.815018305,0.419157978,1.01433281,-0.314986599,-0.924036458,-0.0920014382,-0.10715754,-0.0289366293
detuned_channels,0.00818,0.855448238,0.54289254,0.991282529,-0.0687416187,-0.860761175,-0.444362358,0.0506006862,-0.11848917
detuned_channels,0.00819,0.44926074,0.756703535,1.05058644,0.321278462,-0.854768721,-0.590845318,-0.0492285796,-0.0674556373
detuned_channels,0.0082,0.218897599,0.902332706,0.77040094,0.602825942,-0.423877244,-0.793724857,0.102837249,0.129235911
detuned_channels,0.00821,0.12171165,0.994087194,0.603349868,0.805292307,-0.176344725,-0.898309366,-0.242822485,-0.0391223994
detuned_channels,0.00822,-0.314221098,0.992404701,0.510226793,1.01476083,-0.07788723,-1.19344908,-0.0119552002,0.070905085
detuned_channels,0.00823,-0.522708983,0.879135318,0.140863349,1.21009472,0.429701057,-0.916439624,-0.120774431,0.100119158
detuned_channels,0.00824,-0.720394894,0.585723226,-0.300455241,1.0362609,0.64219797,-0.819520882,-0.0841749836,0.0513543633
detuned_channels,0.00825,-0.838773929,0.33044821,-0.681467514,0.758607025,0.915113493,-0.551452244,-0.183273299,-0.101482254
detuned_channels,0.00826,-0.991200692,0.0623508335,-0.841629789,0.585038924,0.944838934,-0.115719107,0.00518282651,0.0234100028
detuned_channels,0.00827,-1.0628824,-0.327037536,-0.964866467,0.446064551,1.05669074,0.0684239654,-0.0900028722,-0.0449321475
detuned_channels,0.00828,-0.799257491,-0.374998755,-0.90423774,-0.115676975,0.952568675,0.574232004,-0.0555120471,-0.0303855984
detuned_channels,0.00829,-0.739396535,-0.711418181,-1.04463932,-0.142763792,0.487811075,0.610249922,-0.111408749,-0.0676724334
detuned_channels,0.0083,-0.230676298,-0.969357812,-0.804787932,-0.524424773,0.431124781,0.746780691,-0.0590102813,0.0617035015
detuned_channels,0.00831,0.0286994856,-1.01372661,-0.58924093,-0.62389007,0.38438158,1.00985963,-0.10963973,-0.128250123
detuned_channels,0.00832,0.226380446,-0.821227938,-0.32683284,-0.870946681,-0.101474377,1.05575091,-0.159425354,-0.0635623648
detuned_channels,0.00833,0.579719339,-0.959324596,0.0846383263,-0.973657705,-0.442485053,0.903654881,-0.166751642,0.0115418197
detuned_channels,0.00834,0.794134648,-0.790232478,0.309229946,-1.00301901,-0.744648253,0.630559895,0.0776780127,0.145614509
detuned_channels,0.00835,0.944841604,-0.382369795,0.565802115,-0.83647862,-0.851595678,0.505058473,-0.126421167,-0.046505855
detuned_channels,0.00836,0.915081732,-0.114259995,0.637816965,-0.620641581,-0.956509542,0.12056764,-0.0751565723,0.041329651
detuned_channels,0.00837,1.01814768,0.304363036,1.01007693,-0.352445852,-0.922740409,-0.0174682407,0.091120769,0.15069149
detuned_channels,0.00838,0.690074132,0.677363003,1.01506218,-0.0137005954,-0.883713902,-0.541918318,-0.00557302464,-0.1319268
detuned_channels,0.00839,0.71465797,0.670605953,1.07424875,0.290369073,-0.634496434,-0.622723185,0.234011325,-0.0371019459
detuned_channels,0.0084,0.361968386,0.968435318,1.00438739,0.503370711,-0.391873702,-0.893170648,0.134273789,-0.0130548183
detuned_channels,0.00841,0.175052037,0.883400627,0.621248863,0.769526193,-0.129475966,-1.01789668,-0.0552446337,0.0562250784
detuned_channels,0.00842,-0.207697802,0.926359444,0.208204356,0.91403187,0.0374612012,-0.914174367,0.0192550284,-0.111460556
detuned_channels,0.00843,-0.56142149,0.812314226,0.048039723,1.07263065,0.556015941,-0.892844917,0.0682127101,-0.0287827579
detuned_channels,0.00844,-0.676705172,0.608769644,-0.453202585,1.00414839,0.896281094,-0.851368223,0.033376924,0.0226239676
detuned_channels,0.00845,-0.818582423,0.199046249,-0.676660082,0.78731734,0.829032556,-0.664275289,-0.185583314,-0.102440895
detuned_channels,0.00846,-0.976289874,-0.0607648688,-0.781661446,0.551957023,1.09137967,-0.231393623,0.0457235977,-0.151063016
detuned_channels,0.00847,-1.01184263,-0.313621379,-0.838046549,0.264369957,1.01253793,0.172490003,-0.206221864,-0.00643313094
detuned_channels,0.00848,-0.760474027,-0.522836456,-1.07299675,0.049644771,1.02927718,0.531207581,-0.193836266,-0.0849033611
detuned_channels,0.00849,-0.703500725,-0.752742208,-1.02765581,-0.317548698,0.71373211,0.460185169,0.0765326196,-0.0734738747
detuned_channels,0.0085,-0.483389588,-0.857333633,-0.859886176,-0.703751886,0.526220855,0.767756524,0.0465454476,-0.0376465773
detuned_channels,0.00851,-0.0967411853,-1.00882624,-0.539722325,-0.824825284,0.323997952,1.01073018,0.0352244398,0.0347044823
detuned_channels,0.00852,0.131713494,-0.97620951,-0.195477053,-0.936677767,-0.220184284,0.821805545,-0.105125129,0.0458556169
detuned_channels,0.00853,0.711762367,-0.883782367,0.0455686331,-0.938490933,-0.206181744,0.895161327,0.0819664356,0.0265388342
detuned_channels,0.00854,0.725875916,-0.679531235,0.104358948,-1.08276311,-0.697000521,1.01305781,-0.0231505283,-0.0261127919
detuned_channels,0.00855,1.07384859,-0.579407357,0.529387087,-0.779542762,-0.835656403,0.525759292,-0.0827706594,0.203287859
detuned_channels,0.00856,0.838966715,0.0698946568,0.805986106,-0.637540391,-0.793270709,0.0346952068,-0.0925033841,-0.134451465
detuned_channels,0.00857,0.90607845,0.246528311,1.12826799,-0.246342746,-0.94923438,-0.100350424,0.189711919,-0.0401407246
detuned_channels,0.00858,0.996580866,0.307083813,1.04335488,-0.212113119,-0.903943015,-0.438567368,0.0670910296,0.0976651215
detuned_channels,0.00859,0.789938973,0.946873259,0.906683938,0.137792361,-0.7289961,-0.618942501,-0.0798257128,0.095689531
detuned_channels,0.0086,0.358974267,0.855694545,0.939173358,0.597364017,-0.535843879,-0.752710945,-0.0312058781,-0.0183305332
detuned_channels,0.00861,0.199428131,0.827617828,0.599462077,0.575900503,-0.0446668269,-0.983341109,0.13480628,-0.00402567213
detuned_channels,0.00862,-0.216379907,0.957187158,0.338156327,0.939765898,0.25007049,-0.963832722,-0.0216944697,0.0318217096
detuned_channels,0.00863,-0.431963651,0.697712407,-0.00580264196,0.888311084,0.357791991,-1.08893373,0.0166170553,-0.0244727315
detuned_channels,0.00864,-0.689253961,0.748591188,-0.410312628,1.17131242,0.896170906,-0.79709498,0.0152473802,0.159066067
detuned_channels,0.00865,-0.909609049,0.453511185,-0.646115888,0.719991837,0.949425771,-0.392993348,-0.0617986165,0.0757527518
detuned_channels,0.00866,-1.22570377,0.286937864,-0.654598156,0.610700548,0.968256421,-0.157167462,0.0353562997,0.00677257589
detuned_channels,0.00867,-0.912758821,0.0406477556,-0.763245719,0.42580183,1.03593884,0.133250937,0.10036328,-0.0586427348
detuned_channels,0.00868,-0.82681927,-0.497029057,-1.22319919,-0.0591012416,0.542883515,0.276340779,-0.0621348765,-0.158591531
detuned_channels,0.00869,-0.842469701,-0.83920829,-0.907012653,-0.0756900932,0.743189308,0.929203975,0.174431268,-0.0321461737
detuned_channels,0.0087,-0.348291589,-1.00734517,-0.90438172,-0.618207144,0.389600811,0.893308318,0.104199646,-0.0807464335
detuned_channels,0.00871,-0.14630666,-0.938058688,-0.722611418,-0.832479173,0.222780052,0.90536151,-0.152231792,0.0808515355
detuned_channels,0.00872,0.171509228,-0.960559088,-0.500289761,-1.03562376,-0.205388637,0.967776303,0.11161997,-0.0303446419
detuned_channels,0.00873,0.342641162,-0.946549609,0.0638600621,-0.891259171,-0.393063712,0.832458422,-0.00236456744,-0.074453995
detuned_channels,0.00874,0.620842598,-0.743768949,0.235549258,-0.967224254,-0.708529678,0.75190971,0.0729661673,-0.238257045
detuned_channels,0.00875,1.00239951,-0.544569783,0.655057171,-0.843504254,-0.822940462,0.28452777,-0.247370778,-0.0809482466
detuned_channels,0.00876,1.01997679,-0.357234192,1.02508761,-0.648479415,-1.01957869,0.156397959,0.264056613,0.0562611407
detuned_channels,0.00877,0.887079511,-0.0466321895,0.944357244,-0.392287641,-0.869155081,-0.158818586,0.171768857,-0.165577211
detuned_channels,0.00878,0.894922699,0.39246354,0.917833242,0.14104657,-0.847291597,-0.313470176,-0.146663471,0.159423955
detuned_channels,0.00879,0.920717622,0.460800883,1.03973242,0.259953075,-0.643396332,-0.767751739,0.213928102,-0.0631794292
detuned_channels,0.0088,0.569749736,1.04720552,0.906847066,0.584422753,-0.251600788,-0.758762034,-0.0476930762,-0.0363520064
detuned_channels,0.00881,0.255465948,0.911160447,0.632200022,0.778272462,-0.0682398878,-0.937729696,-0.114525408,-0.0527051911
detuned_channels,0.00882,-0.150451219,0.816694838,0.28619702,0.911628155,0.260559534,-1.01122477,0.304748868,-0.0551712367
detuned_channels,0.00883,-0.322346918,1.01597212,0.00860436979,0.950439076,0.500572888,-0.680743823,-0.186009885,0.0623178715
detuned_channels,0.00884,-0.778243222,0.652450947,-0.33933034,0.816294215,0.804729791,-0.524825487,0.21064296,0.0207588682
detuned_channels,0.00885,-0.844367842,0.469052675,-0.572183974,0.778098276,0.914804349,-0.585239627,-0.0798684359,0.0506108614
detuned_channels,0.00886,-0.822538411,0.383071479,-0.992425275,0.60144166,0.897450411,-0.0932628745,-0.0771054206,0.165558353
detuned_channels,0.00887,-0.983251008,-0.2037528,-0.860054767,0.345063669,0.900008933,0.313334109,-0.0495990962,0.166405153
detuned_channels,0.00888,-0.7687504,-0.302575295,-1.04395664,0.17983872,0.931874868,0.57103932,0.0180494909,0.0534958107
detuned_channels,0.00889,-0.746551873,-0.698438632,-1.06316638,-0.284199362,0.441732945,0.695818617,-0.166379202,-0.207330482
detuned_channels,0.0089,-0.390107396,-0.856281942,-0.705934714,-0.490559065,0.344375302,1.03442508,0.347054939,0.0849601783
detuned_channels,0.00891,-0.292748027,-0.938941139,-0.73086455,-0.859793583,-0.0525077647,0.969941498,-0.218621719,0.0539282214
detuned_channels,0.00892,0.0608052004,-0.998928941,-0.316579184,-0.801967971,-0.0572348877,0.804986638,0.0390548609,-0.160177684
detuned_channels,0.00893,0.292745951,-1.04890857,0.0335100375,-0.947840514,-0.504105786,0.827269306,0.0106900188,0.0381883936
detuned_channels,0.00894,0.84127506,-0.753923385,0.31621017,-0.934906549,-0.693065796,0.560494645,-0.0901621145,-0.0772651114
detuned_channels,0.00895,0.891833002,-0.621158431,0.543802147,-0.854325768,-0.849005778,0.189648218,-0.0178606635,-0.216677221
detuned_channels,0.00896,0.999687336,-0.281307506,0.704330125,-0.469462696,-0.926126788,0.180908703,-0.131947791,0.0253235382
detuned_channels,0.00897,1.06697448,-0.134406527,1.05454563,-0.41858181,-0.886308329,-0.180904357,-0.0678435647,-0.0399887038
detuned_channels,0.00898,0.873241565,0.442831598,1.1272575,-0.0816858498,-1.02193297,-0.539437392,-0.0931330043,-0.0478170142
detuned_channels,0.00899,0.901822857,0.71404668,0.973472155,0.362010727,-0.388159662,-0.610144439,-0.0726511841,-0.0253820373
detuned_channels,0.009,0.642507456,0.704543378,0.850203035,0.602800231,-0.246274839,-0.895828317,0.0199169153,-0.105425616
detuned_channels,0.00901,0.192978399,0.811478212,0.834603568,0.941735477,0.00406843605,-1.0425754,0.185137647,0.0892878987
detuned_channels,0.00902,0.113985782,1.05584284,0.3020029,0.798391256,0.412465834,-0.921699883,0.19552334,-0.0136506314
detuned_channels,0.00903,-0.495001052,1.07944385,0.13094812,0.844610881,0.416353134,-0.774566455,0.115104244,-0.0918604769
detuned_channels,0.00904,-0.44901972,0.943701569,-0.546308878,1.04467987,0.664845806,-0.547887107,-0.035918453,-0.0504969271
detuned_channels,0.00905,-0.920842268,0.322524459,-0.538139349,0.961337099,0.926841249,-0.315133328,-0.0824559626,-0.0683982499
detuned_channels,0.00906,-0.987136571,0.36897193,-0.658026316,0.727596252,1.16721231,0.0210783062,0.113892244,-0.00160260759
detuned_channels,0.00907,-0.98972026,-0.0120722403,-0.936528439,0.367358683,0.951658815,0.169171997,-0.00955082599,-0.120247388
detuned_channels,0.00908,-0.976424085,-0.234010956,-1.17330982,0.156648453,0.970052566,0.70024207,-0.00762549111,0.107845583
detuned_channels,0.00909,-0.618478336,-0.746557291,-0.91402788,-0.36425666,0.576474428,0.749387145,0.067681954,-0.190752547
detuned_channels,0.0091,-0.56154688,-0.842273048,-0.66057594,-0.347835949,0.478754508,0.829377771,-0.159066764,-0.0499325284
detuned_channels,0.00911,-0.292534344,-0.746876946,-0.518888828,-0.776085516,-0.115256082,0.962229522,-0.0644831065,-0.0510575304
detuned_channels,0.00912,0.00115922991,-0.931877713,-0.227522717,-0.881600722,-0.267088464,0.891459235,0.133230185,0.00723588236
detuned_channels,0.00913,0.387817407,-0.966988166,-0.0792648916,-1.05982889,-0.615761865,0.722515109,0.0473459377,-0.0721668489
detuned_channels,0.00914,0.605211476,-0.621219262,0.358398362,-0.966797596,-0.767436134,0.574953734,0.0380164424,0.0747226724
detuned_channels,0.00915,0.864366035,-0.663945576,0.518303087,-0.860224935,-0.956076819,0.317186889,-0.0914465629,0.0288866235
detuned_channels,0.00916,1.0003334,-0.324847108,0.837316886,-0.455934996,-0.761864742,-0.0959000825,0.0102685187,-0.0115394609
detuned_channels,0.00917,0.839398077,0.0503682912,1.08976961,-0.375278759,-0.822674209,-0.391289375,-0.0923449369,0.318163582
detuned_channels,0.00918,0.909357951,0.278059976,0.907957216,0.1549296,-0.975571389,-0.732656199,-0.0322558993,-0.0379890176
detuned_channels,0.00919,0.98766216,0.595479615,0.98322063,0.330270355,-0.682734323,-0.794346489,0.0120177969,-0.0868719424
detuned_channels,0.0092,0.553478277,0.823452648,0.724744914,0.272721074,-0.312015331,-0.909596922,-0.0652926554,-0.0633815048
detuned_channels,0.00921,0.406003959,0.885919296,0.560531151,0.932653941,0.0412130189,-1.07880983,-0.0621302976,-0.0317757289
detuned_channels,0.00922,-0.147336653,1.00098665,0.468504584,0.872186809,0.522612355,-0.740286617,0.0789570991,0.345089929
detuned_channels,0.00923,-0.338703861,1.02099134,0.0826197987,1.0535698,0.691041681,-0.848652863,0.00231822867,0.0728214215
detuned_channels,0.00924,-0.463101717,0.648984496,-0.254104095,1.00112873,0.854119023,-0.614753032,-0.064110713,-0.0418179998
detuned_channels,0.00925,-0.720747105,0.720282651,-0.564050146,0.835398694,0.955021433,-0.421911807,0.0596006866,0.196608251
detuned_channels,0.00926,-0.885486971,0.378888669,-0.832266959,0.727908006,1.16187626,0.209670537,-0.0398161201,0.0994975082
detuned_channels,0.00927,-0.870439673,0.180610378,-0.889712596,0.317906143,1.27155221,0.1529903,0.0118029164,0.177444686
detuned_channels,0.00928,-0.889616295,-0.339243694,-0.933246014,0.0353714816,0.803057367,0.66307585,-0.0159141084,-0.0588602329
detuned_channels,0.00929,-0.73109133,-0.553206314,-0.892771649,-0.322781425,0.495952957,0.999067295,0.185822779,0.0484845481
detuned_channels,0.0093,-0.72177114,-0.770259115,-0.766585302,-0.459883283,0.24015666,0.991164177,-0.0777812522,-0.115666573
detuned_channels,0.00931,-0.4590668,-0.940640629,-0.521215325,-0.68277881,0.0196459762,0.976052053,-0.0825394426,0.118328883
detuned_channels,0.00932,-0.0519630916,-0.895707416,-0.397715215,-0.88070952,-0.337417272,0.83061027,0.0881844655,0.0576539305
detuned_channels,0.00933,0.206778755,-0.908675292,-0.0870611047,-0.968572853,-0.776551933,0.807702258,-0.0637178987,0.0558348019
detuned_channels,0.00934,0.627101721,-0.924436243,0.463992854,-0.873361357,-0.876044483,0.447605042,0.0203542626,-0.0923753026
detuned_channels,0.00935,0.840141927,-0.646102629,0.380975757,-0.806051929,-0.820028526,0.0764265247,-0.0229521384,0.0888764646
detuned_channels,0.00936,0.811057169,-0.435290232,0.844599189,-0.59333648,-0.957473781,-0.182702964,-0.115023265,-0.144363888
detuned_channels,0.00937,0.845245125,-0.135942919,1.00120409,-0.404222871,-1.02173609,-0.151759,-0.0264613699,-0.136962204
detuned_channels,0.00938,0.991835315,0.284030284,0.96370966,-0.0214316805,-0.743570337,-0.872097162,0.0581257571,0.0383352205
detuned_channels,0.00939,0.83521336,0.590949897,0.9378436,0.448537213,-0.574887682,-0.780476637,0.201158877,-0.206053325
detuned_channels,0.0094,0.646706664,0.610163101,1.02080586,0.529931931,-0.248451991,-0.911265116,0.106757611,0.000120962692
detuned_channels,0.00941,0.33295419,0.969417485,0.601086547,0.652390994,0.146908015,-0.969272823,-0.0577631365,0.0525913011
detuned_channels,0.00942,0.169925071,1.02407585,0.395884489,1.11304913,0.382584149,-0.835339068,0.0401146993,0.0219296453
detuned_channels,0.00943,-0.00162733676,1.00460347,-0.120862258,0.905773969,0.671689628,-0.707546006,0.21425132,-0.0653417755
detuned_channels,0.00944,-0.52878992,0.864161831,-0.438961257,0.823525336,0.953601628,-0.372416777,0.0646552211,-0.0570462516
detuned_channels,0.00945,-0.703954718,0.523158501,-0.502052853,0.853016404,0.98845344,-0.175523416,-0.119931608,0.244949845
detuned_channels,0.00946,-0.640787797,0.328337029,-0.578745351,0.6830697,0.944857508,0.033927855,-0.11435429,0.0218436043
detuned_channels,0.00947,-1.06625716,0.227650629,-0.882725061,0.399282273,0.893896488,0.481766737,0.055656552,-0.0309355476
detuned_channels,0.00948,-1.0983727,-0.26660915,-1.10222698,0.0702721558,0.815668767,0.598096023,0.0291546482,0.0443426827
detuned_channels,0.00949,-0.731768465,-0.502779419,-0.89524305,-0.212716554,0.34254916,0.940249962,0.0277060674,-0.0166130011
detuned_channels,0.0095,-0.747951027,-0.797875386,-0.903026167,-0.566165496,0.179437283,0.922277268,-0.0320921757,-0.0819057623
detuned_channels,0.00951,-0.425447802,-0.881524306,-0.564632917,-0.723454474,-0.124075793,0.934358747,0.0179353756,0.0058353662
detuned_channels,0.00952,-0.0744483709,-0.842128268,-0.526546996,-0.815105265,-0.493750733,0.907238373,-0.0813006915,0.028907221
detuned_channels,0.00953,0.14472884,-1.08183497,0.162283129,-1.00271725,-0.527670785,0.798039855,0.0374418872,0.0333929404
detuned_channels,0.00954,0.341570084,-0.696473681,0.277134498,-0.796912062,-0.839708277,0.584783435,-0.105190153,0.0101401727
detuned_channels,0.00955,0.721547805,-0.870314885,0.512718138,-0.786427833,-1.0691759,0.217697528,-0.223619236,0.0669316774
detuned_channels,0.00956,0.83230412,-0.249756432,0.619527611,-0.517967712,-0.862756206,-0.32728912,-0.094073815,0.0925306346
detuned_channels,0.00957,0.815236563,-0.00268583628,0.784497693,-0.31179588,-0.786142409,-0.471211811,0.0859461083,-0.00238585832
detuned_channels,0.00958,0.789756122,0.176362709,1.15903521,-0.139792786,-0.747396142,-0.589297061,-0.0400857009,-0.0128341528
detuned_channels,0.00959,0.748925794,0.476730865,0.719718878,0.315900698,-0.623187154,-0.889011594,0.126398879,-0.12024358
