t_s,mic_v,accel_m_s2,force_n
1.925049e-01,-1.345648e-02,-2.005257e-03,-7.101797e-04
1.925354e-01,1.607582e-02,2.700234e-02,-1.611555e-03
1.925659e-01,5.832751e-02,2.255083e-02,1.419922e-05
1.925964e-01,4.494529e-02,-8.883356e-03,1.198793e-03
1.926270e-01,5.274530e-03,1.598119e-02,1.359835e-03
1.926575e-01,-5.239619e-02,-2.581674e-02,1.038645e-03
1.926880e-01,-4.821406e-02,-3.468382e-02,-1.223913e-03
1.927185e-01,-5.233322e-02,-3.567940e-02,1.401150e-03
1.927490e-01,-3.374201e-03,-1.053179e-03,1.963189e-03
1.927795e-01,4.312910e-02,1.168647e-02,-8.406722e-04
1.928101e-01,4.648743e-02,5.538164e-02,-6.973477e-04
1.928406e-01,3.695528e-02,2.215677e-02,3.672182e-03
1.928711e-01,3.315094e-02,1.614343e-03,-3.898911e-03
1.929016e-01,-1.230826e-02,-3.271030e-02,-1.833276e-03
1.929321e-01,-3.698174e-02,-3.466478e-02,-8.097315e-04
1.929626e-01,-2.309719e-02,-5.393611e-02,-5.129654e-04
1.929932e-01,-1.016402e-02,2.650630e-03,-1.290698e-03
1.930237e-01,3.221919e-02,2.107965e-02,-2.354345e-03
1.930542e-01,4.927688e-02,2.651325e-02,-9.625374e-05
1.930847e-01,1.919511e-02,1.239332e-02,-1.648171e-03
1.931152e-01,1.597040e-02,1.514492e-02,-7.191894e-05
1.931458e-01,-2.814824e-02,-1.607876e-02,2.492361e-03
1.931763e-01,-2.140985e-02,-4.310345e-02,1.303816e-04
1.932068e-01,-3.641568e-02,-3.649166e-02,-7.316249e-04
1.932373e-01,6.653271e-05,-1.280642e-02,-1.609731e-03
1.932678e-01,3.169757e-02,1.711004e-02,1.214535e-03
1.932983e-01,2.804971e-02,5.916323e-02,-1.665425e-03
1.933289e-01,4.979121e-02,5.321742e-03,-2.253544e-03
1.933594e-01,6.409888e-03,1.625004e-02,2.773172e-04
1.933899e-01,-2.973949e-02,-3.488965e-02,-8.090612e-04
1.934204e-01,-2.764328e-02,-4.082438e-02,-1.922740e-03
1.934509e-01,-3.818199e-02,1.462396e-03,-4.110697e-03
1.934814e-01,-5.591433e-03,1.632072e-02,9.511216e-04
1.935120e-01,2.922595e-02,8.505635e-03,-1.214967e-03
1.935425e-01,4.384425e-02,4.868296e-02,3.151757e-03
1.935730e-01,3.301900e-02,3.639243e-03,-1.025329e-03
1.936035e-01,6.640470e-04,1.304250e-02,-3.833909e-03
1.936340e-01,-1.022607e-02,9.422958e-04,3.435224e-03
1.936646e-01,-5.808063e-02,-1.292892e-02,3.102498e-03
1.936951e-01,-4.351359e-02,-4.920531e-03,-2.282677e-03
1.937256e-01,-5.156047e-03,3.386170e-03,1.071726e-03
1.937561e-01,2.274238e-02,1.087503e-02,-6.454590e-04
1.937866e-01,4.955142e-02,1.209414e-02,8.343133e-04
1.938171e-01,4.078918e-02,3.574115e-02,8.975182e-04
1.938477e-01,-9.528749e-03,-1.152901e-02,2.746753e-04
1.938782e-01,-3.187852e-02,-1.428828e-02,-3.416122e-04
1.939087e-01,-2.290547e-02,-7.058825e-02,-2.768509e-03
1.939392e-01,-2.534950e-02,-1.667703e-02,4.016638e-04
1.939697e-01,-3.012238e-02,-3.545356e-02,-2.016051e-03
1.940002e-01,3.066404e-02,1.725998e-02,-1.799393e-04
1.940308e-01,4.528674e-02,2.163074e-02,1.286125e-03
1.940613e-01,4.143214e-02,4.027068e-02,-3.165056e-03
1.940918e-01,1.108751e-02,1.540597e-02,5.079760e-04
1.941223e-01,-4.207911e-02,-2.310780e-02,2.716337e-04
1.941528e-01,-2.220083e-02,2.384712e-05,2.664006e-03
1.941833e-01,-3.740036e-02,-3.206283e-02,1.772832e-03
1.942139e-01,-8.489798e-03,1.956881e-03,8.923235e-04
1.942444e-01,2.744375e-02,-4.525592e-05,-4.163493e-04
1.942749e-01,4.394719e-02,4.123929e-02,1.444597e-03
1.943054e-01,5.111266e-02,1.978416e-02,2.981085e-03
1.943359e-01,1.968012e-03,2.702127e-02,-4.012254e-04
1.943665e-01,-1.682924e-02,3.839230e-03,-1.643193e-03
1.943970e-01,-3.474020e-02,-4.620664e-02,2.290503e-03
1.944275e-01,-3.541678e-02,-2.887589e-02,2.130426e-04
1.944580e-01,-3.845330e-03,2.715096e-03,2.391944e-03
1.944885e-01,2.889435e-02,2.834961e-02,-6.752662e-04
1.945190e-01,3.535517e-02,2.645650e-02,-1.498077e-03
1.945496e-01,3.713488e-02,4.316225e-02,-2.528357e-03
1.945801e-01,2.295155e-02,-4.924645e-03,-5.790238e-04
1.946106e-01,-2.474791e-02,-9.594698e-04,-9.114427e-04
1.946411e-01,-5.311094e-02,-7.021491e-02,-4.481817e-04
1.946716e-01,-4.710058e-02,-2.365203e-02,-7.244045e-04
1.947021e-01,8.825580e-03,7.605887e-03,-1.363000e-03
1.947327e-01,2.091445e-02,2.363667e-02,-3.876140e-04
1.947632e-01,3.514473e-02,3.782644e-02,1.155286e-03
1.947937e-01,4.462942e-02,1.884179e-02,-6.189087e-04
1.948242e-01,6.003968e-03,1.931803e-02,-2.181431e-03
1.948547e-01,-1.650407e-02,-3.929112e-02,2.588174e-03
1.948853e-01,-4.268876e-02,-5.601094e-02,-6.565727e-04
1.949158e-01,-2.867147e-02,-2.510613e-02,-1.310409e-03
1.949463e-01,-1.167218e-02,6.552913e-03,-1.834690e-03
1.949768e-01,2.160409e-02,1.983424e-02,-4.933572e-04
1.950073e-01,4.982702e-02,2.826144e-02,1.613905e-03
1.950378e-01,3.309972e-02,7.914958e-03,2.337917e-03
1.950684e-01,8.982607e-03,-1.248015e-02,-2.278773e-04
1.950989e-01,-4.516224e-02,-1.549330e-03,-3.075512e-03
1.951294e-01,-2.741204e-02,-3.969845e-02,-1.200602e-03
1.951599e-01,-2.559007e-02,-3.555489e-03,3.320216e-04
1.951904e-01,-1.352879e-02,-2.809031e-03,-1.208206e-03
1.952209e-01,2.711809e-02,9.125455e-03,2.953515e-03
1.952515e-01,4.073283e-02,3.741582e-02,6.227362e-04
1.952820e-01,3.287352e-02,8.442344e-03,6.456551e-04
1.953125e-01,9.236910e-03,1.447271e-02,-8.011610e-04
1.953430e-01,-2.447464e-02,-9.442733e-03,-2.552420e-04
1.953735e-01,-3.615342e-02,-1.784269e-02,-2.234494e-03
1.954041e-01,-2.449728e-02,-6.670671e-02,1.566775e-03
1.954346e-01,-1.855548e-02,1.334875e-02,3.591491e-03
1.954651e-01,3.727791e-02,5.178366e-02,2.203830e-03
1.954956e-01,4.273363e-02,4.080213e-02,-3.933116e-03
1.955261e-01,3.417169e-02,4.453589e-02,-1.381813e-03
1.955566e-01,1.241727e-02,5.545468e-03,4.544283e-04
1.955872e-01,-3.874356e-02,-1.617023e-02,-2.078337e-03
1.956177e-01,-3.547158e-02,-8.667618e-04,-7.922947e-06
1.956482e-01,-3.714246e-02,3.329501e-03,8.930510e-05
1.956787e-01,-1.745218e-02,1.462280e-02,8.428307e-04
1.957092e-01,2.546442e-02,4.444751e-02,1.258828e-03
1.957397e-01,4.019057e-02,4.827004e-02,1.396888e-03
1.957703e-01,2.222184e-02,3.894156e-04,-2.004778e-03
1.958008e-01,1.832682e-02,3.484913e-03,-1.600877e-03
1.958313e-01,-3.847162e-02,-1.495243e-02,1.899599e-03
1.958618e-01,-6.022035e-02,-3.348611e-02,1.604488e-04
1.958923e-01,-4.511824e-02,-3.536723e-02,-7.599632e-04
1.959229e-01,-7.214472e-03,-2.470169e-02,6.062687e-03
1.959534e-01,1.791374e-02,3.677576e-03,8.724524e-04
1.959839e-01,1.895900e-02,3.072635e-02,-2.121053e-03
1.960144e-01,4.594297e-02,2.843701e-02,-4.083377e-04
1.960449e-01,-2.703656e-03,1.919237e-02,4.945162e-04
1.960754e-01,-2.527278e-02,-1.320563e-02,-2.273906e-03
1.961060e-01,-4.290378e-02,-5.090771e-02,-8.450352e-04
1.961365e-01,-1.221227e-02,-2.018914e-02,-2.104604e-03
1.961670e-01,-1.937460e-02,-9.830798e-03,9.479409e-04
1.961975e-01,1.659019e-02,3.313418e-02,2.468327e-03
1.962280e-01,4.598362e-02,-3.766798e-03,-2.191138e-03
1.962585e-01,2.297263e-02,-1.625008e-03,-2.024822e-03
1.962891e-01,8.489136e-03,-1.152448e-02,4.788643e-04
1.963196e-01,-2.025692e-02,-2.733529e-02,-1.143183e-03
1.963501e-01,-2.338138e-02,-2.151076e-02,-2.598638e-03
1.963806e-01,-4.169996e-02,-1.757628e-02,-3.043233e-03
1.964111e-01,2.363646e-04,8.437285e-03,-1.515119e-03
1.964417e-01,3.153191e-02,-1.729339e-02,6.498177e-04
1.964722e-01,5.582322e-02,5.246972e-02,-2.112581e-03
1.965027e-01,5.299875e-02,1.837490e-02,-3.426551e-03
1.965332e-01,1.254044e-02,2.381165e-02,2.597487e-03
1.965637e-01,-1.730318e-02,1.053009e-02,-3.755856e-03
1.965942e-01,-3.476740e-02,-3.300018e-02,-2.513612e-03
1.966248e-01,-1.995184e-02,-1.296735e-02,9.237077e-05
1.966553e-01,-1.861976e-02,-2.171201e-02,9.760477e-04
1.966858e-01,2.737036e-02,3.423723e-02,-3.201410e-04
1.967163e-01,3.840917e-02,2.148332e-02,3.805666e-04
1.967468e-01,3.028673e-02,3.179524e-02,-2.849191e-03
1.967773e-01,1.243026e-02,7.889070e-03,-3.188119e-04
1.968079e-01,-2.590633e-02,-1.702839e-02,2.944907e-03
1.968384e-01,-4.994819e-02,-3.793796e-02,2.247547e-03
1.968689e-01,-4.660973e-02,-2.881972e-02,-2.154429e-03
1.968994e-01,-3.805929e-03,-1.040870e-02,2.578611e-03
1.969299e-01,2.296068e-02,5.172850e-02,-1.620371e-03
1.969604e-01,5.336939e-02,-7.059144e-03,-9.698194e-04
1.969910e-01,3.070655e-02,1.214384e-02,3.103131e-04
1.970215e-01,-2.926068e-03,1.095358e-02,4.508784e-04
1.970520e-01,-2.727090e-02,-4.088041e-02,-5.103487e-04
1.970825e-01,-3.470975e-02,8.447672e-03,3.932429e-03
1.971130e-01,-4.429035e-02,-6.949745e-02,2.006028e-04
1.971436e-01,-1.396037e-02,6.990092e-04,1.594044e-03
1.971741e-01,4.065222e-02,3.532161e-03,2.397524e-03
1.972046e-01,2.862569e-02,4.855938e-02,-4.780015e-04
1.972351e-01,4.023483e-02,2.580404e-02,-7.908722e-04
1.972656e-01,8.177566e-03,2.711328e-02,-3.143173e-03
1.972961e-01,-2.897951e-02,-3.238034e-02,5.823300e-04
1.973267e-01,-5.206440e-02,-1.188723e-02,2.041187e-03
1.973572e-01,-3.490872e-02,-5.699110e-02,1.081316e-03
1.973877e-01,7.350747e-03,-3.419733e-02,-2.245850e-03
1.974182e-01,2.473756e-02,6.617814e-03,-4.786166e-03
1.974487e-01,2.601843e-02,6.509513e-03,2.751557e-03
1.974792e-01,3.549610e-02,1.165741e-02,-5.348920e-04
1.975098e-01,-2.091949e-03,7.147910e-03,4.568494e-04
1.975403e-01,-1.993353e-02,-1.097190e-02,9.027425e-06
1.975708e-01,-3.004802e-02,-1.944392e-02,-1.284965e-03
1.976013e-01,-3.854831e-02,-1.165956e-02,-1.292514e-03
1.976318e-01,-7.433803e-03,2.495969e-02,-7.253280e-04
1.976624e-01,1.367446e-02,2.326272e-02,-1.397464e-04
1.976929e-01,3.047623e-02,1.558847e-02,-1.200005e-03
1.977234e-01,2.041256e-02,5.802928e-02,-3.053705e-04
1.977539e-01,1.032793e-02,2.070215e-02,-4.367173e-03
1.977844e-01,-1.185925e-02,-1.175010e-02,4.176327e-04
1.978149e-01,-3.864876e-02,-2.600825e-02,3.331535e-03
1.978455e-01,-4.273642e-02,-5.306763e-02,2.647092e-03
1.978760e-01,7.117235e-03,1.565170e-02,-1.757820e-03
1.979065e-01,9.995661e-03,1.031681e-02,1.549311e-03
1.979370e-01,3.107320e-02,2.857212e-02,-5.027408e-03
1.979675e-01,2.791337e-02,1.727181e-02,1.381347e-04
1.979980e-01,-1.186973e-02,1.681170e-02,-3.202600e-03
1.980286e-01,-4.653060e-02,-2.319393e-02,7.310403e-04
1.980591e-01,-3.835631e-02,-3.117202e-02,1.223111e-03
1.980896e-01,-3.680911e-02,-6.763978e-02,-3.229159e-03
1.981201e-01,-2.187535e-02,1.260152e-02,-1.909240e-03
1.981506e-01,3.327501e-02,-1.238834e-02,5.841670e-03
1.981812e-01,3.667848e-02,3.271246e-03,6.465533e-04
1.982117e-01,2.159968e-02,4.276283e-02,9.379543e-04
1.982422e-01,7.979485e-03,5.397339e-03,-4.222211e-03
1.982727e-01,-2.641826e-02,1.327236e-02,-2.189967e-03
1.983032e-01,-3.770387e-02,-3.320792e-02,-6.152621e-04
1.983337e-01,-3.593905e-02,-3.902890e-02,-3.597631e-03
1.983643e-01,3.332153e-03,1.139006e-03,-2.657342e-03
1.983948e-01,1.301233e-02,5.693713e-03,-7.215506e-04
1.984253e-01,3.433663e-02,4.046032e-02,-6.920663e-04
1.984558e-01,2.575748e-02,2.587019e-02,1.317697e-03
1.984863e-01,-1.713946e-02,-2.136762e-02,5.224223e-04
1.985168e-01,-3.757391e-02,9.319424e-03,3.557044e-03
1.985474e-01,-4.331075e-02,-6.928616e-02,1.840085e-04
1.985779e-01,-2.309545e-02,-3.666707e-02,2.476696e-03
1.986084e-01,-4.402170e-03,7.483312e-03,-1.024794e-04
1.986389e-01,1.946614e-02,2.540260e-02,-3.140042e-03
1.986694e-01,2.617354e-02,2.755123e-02,1.582999e-03
1.987000e-01,3.458659e-02,2.005337e-02,1.272498e-03
1.987305e-01,-8.916661e-03,1.398403e-02,-8.227899e-04
1.987610e-01,-3.579372e-02,-1.834423e-02,1.335071e-03
1.987915e-01,-6.955761e-02,-1.874401e-02,6.140885e-04
1.988220e-01,-5.643630e-02,4.296028e-03,1.923232e-04
1.988525e-01,-9.159904e-03,-8.631187e-03,3.024849e-03
1.988831e-01,2.966265e-02,-8.552193e-03,3.003685e-03
1.989136e-01,3.826867e-02,8.418323e-02,-6.389839e-04
1.989441e-01,4.477805e-02,1.503522e-02,-9.649911e-04
1.989746e-01,8.302125e-03,1.525200e-02,-5.125039e-04
1.990051e-01,-2.429306e-02,1.021241e-02,-4.043773e-03
1.990356e-01,-4.149370e-02,-3.688834e-02,-3.477135e-03
1.990662e-01,-2.959633e-02,-3.245543e-02,-2.813230e-03
1.990967e-01,-1.814696e-02,1.057249e-02,3.034138e-03
1.991272e-01,1.022284e-02,8.942074e-03,-2.043145e-04
1.991577e-01,4.342501e-02,6.175107e-02,8.970496e-05
1.991882e-01,5.652147e-02,3.565051e-02,-2.676149e-03
1.992188e-01,1.207609e-02,-7.298525e-03,1.877897e-03
1.992493e-01,-1.673432e-02,-8.308007e-03,-4.161022e-03
1.992798e-01,-5.374171e-02,-3.168490e-02,3.391273e-03
1.993103e-01,-4.278732e-02,1.810791e-03,-6.185705e-04
1.993408e-01,-3.552300e-03,-1.431633e-02,1.089803e-03
1.993713e-01,4.859229e-02,3.968795e-03,-4.467665e-05
1.994019e-01,3.923115e-02,-1.640786e-02,2.401047e-03
1.994324e-01,3.520743e-02,4.221644e-02,-9.614474e-05
1.994629e-01,1.175203e-02,1.944201e-02,-4.712075e-04
1.994934e-01,-2.632806e-02,-1.944579e-02,1.286017e-03
1.995239e-01,-3.378220e-02,-1.935921e-02,1.464571e-03
1.995544e-01,-3.448768e-02,-6.921458e-03,-1.872099e-03
1.995850e-01,-6.016478e-03,-6.873381e-03,1.670877e-03
1.996155e-01,1.403340e-02,2.814034e-02,-5.166398e-04
1.996460e-01,4.685760e-02,8.339539e-02,1.354084e-03
1.996765e-01,2.776794e-02,-3.263560e-03,-3.435010e-03
1.997070e-01,1.199976e-03,-4.161515e-03,-7.152385e-04
1.997375e-01,-4.893831e-03,-8.874766e-04,-3.890681e-03
1.997681e-01,-5.748715e-02,2.091558e-04,-2.255423e-03
1.997986e-01,-3.874505e-02,-2.238005e-02,2.080292e-03
1.998291e-01,-2.045765e-02,-2.830384e-02,-6.171051e-04
1.998596e-01,5.674753e-03,2.774987e-02,3.084745e-03
1.998901e-01,4.915787e-02,4.821054e-02,-2.947739e-03
1.999207e-01,3.708116e-02,3.112470e-02,1.063015e-03
1.999512e-01,-1.600812e-02,3.316580e-02,-1.038259e-03
1.999817e-01,-2.821372e-02,-1.281398e-02,8.672556e-04
2.000122e-01,-3.723467e-02,-9.848023e-03,1.616620e-03
2.000427e-01,-4.282665e-02,-5.575120e-04,-1.869102e-04
2.000732e-01,-1.874264e-02,-8.195744e-05,4.186673e-04
2.001038e-01,3.319547e-02,6.672726e-03,1.236702e-03
2.001343e-01,1.709739e-02,1.445041e-02,-1.200933e-03
2.001648e-01,3.221764e-02,-7.350000e-03,1.552315e-03
2.001953e-01,7.410602e-03,1.609582e-03,-1.714031e-03
2.002258e-01,-2.002440e-02,-4.566633e-02,-6.364650e-04
2.002563e-01,-3.784562e-02,-1.019976e-02,-4.889195e-03
2.002869e-01,-4.455984e-02,2.191630e-02,-1.250976e-03
2.003174e-01,-5.290840e-04,2.153881e-02,-1.766134e-03
2.003479e-01,1.691310e-02,1.108511e-02,-8.706783e-04
2.003784e-01,5.023047e-02,1.925493e-02,1.863584e-03
2.004089e-01,2.765689e-02,2.282130e-02,-4.489267e-03
2.004395e-01,1.030799e-02,1.398886e-02,-3.349342e-03
2.004700e-01,-1.782448e-02,-2.176629e-02,2.175738e-03
2.005005e-01,-4.067379e-02,-4.782254e-02,-3.842514e-03
2.005310e-01,-3.353773e-02,-1.826086e-02,-1.799101e-03
2.005615e-01,1.071975e-02,-2.917656e-03,1.225733e-03
2.005920e-01,2.407492e-02,2.353640e-02,1.781354e-04
2.006226e-01,2.738247e-02,3.964784e-02,4.196459e-05
2.006531e-01,2.325628e-02,3.516301e-02,-1.964094e-04
2.006836e-01,-2.444610e-03,5.027293e-03,-4.144133e-03
2.007141e-01,-1.467840e-02,2.854717e-02,7.912958e-04
2.007446e-01,-1.933065e-02,-2.935734e-02,-1.202300e-03
2.007751e-01,-1.512089e-02,2.961989e-02,-3.774683e-04
2.008057e-01,-1.176334e-02,-2.687380e-02,1.156728e-03
2.008362e-01,1.685253e-02,-3.957158e-03,-1.129898e-03
2.008667e-01,2.907029e-02,2.316707e-02,1.869588e-03
2.008972e-01,2.937929e-02,3.501594e-02,-8.604747e-05
2.009277e-01,-4.844678e-03,-2.495840e-02,3.292979e-03
2.009583e-01,-2.518658e-02,-1.385300e-02,-2.432483e-03
2.009888e-01,-4.224427e-02,9.123100e-05,8.150796e-04
2.010193e-01,-3.129963e-02,-2.747022e-02,-2.344396e-04
2.010498e-01,1.885615e-03,3.966576e-03,1.409075e-03
2.010803e-01,2.530805e-02,3.941269e-02,4.015410e-03
2.011108e-01,3.434793e-02,1.294835e-02,6.830406e-04
2.011414e-01,4.330223e-02,4.302884e-02,-2.550833e-03
2.011719e-01,6.339446e-03,-1.665573e-02,-4.652615e-04
2.012024e-01,-5.073976e-03,-2.394185e-02,-1.424000e-03
2.012329e-01,-3.557684e-02,-1.101385e-02,1.692072e-03
2.012634e-01,-2.497971e-02,-9.484944e-03,-1.286516e-04
2.012939e-01,-4.691660e-03,-2.196818e-02,3.256480e-05
2.013245e-01,7.981165e-03,-4.913387e-03,1.672014e-03
2.013550e-01,2.750509e-02,4.124047e-02,3.960717e-04
2.013855e-01,4.658351e-02,4.262333e-02,1.666457e-03
2.014160e-01,-4.412231e-03,-7.293755e-03,-3.424049e-03
2.014465e-01,-3.374255e-02,-3.136468e-02,2.097570e-03
2.014771e-01,-3.360789e-02,3.162992e-02,-2.645293e-03
2.015076e-01,-3.730575e-02,-3.643696e-02,-1.415482e-04
2.015381e-01,-2.175973e-02,-9.937066e-03,8.049650e-04
2.015686e-01,3.008660e-02,1.920252e-02,2.110766e-03
2.015991e-01,3.452976e-02,3.253893e-02,-4.255698e-05
2.016296e-01,2.233778e-02,1.558946e-02,-2.467070e-03
2.016602e-01,8.900424e-03,-1.720114e-03,3.136458e-03
2.016907e-01,-2.343400e-02,-1.247748e-02,-8.554704e-04
2.017212e-01,-4.747076e-02,-3.684376e-02,2.798621e-05
2.017517e-01,-3.722131e-02,-7.782418e-03,3.166338e-03
2.017822e-01,-1.460341e-02,-4.372612e-03,1.626571e-03
2.018127e-01,2.946110e-02,1.605689e-02,1.460552e-03
2.018433e-01,2.823029e-02,2.154402e-02,-7.370678e-04
2.018738e-01,2.505883e-02,3.296735e-02,-2.496664e-03
2.019043e-01,5.137312e-03,-2.316405e-02,-6.526141e-04
2.019348e-01,-2.753674e-02,-5.740830e-02,-2.933808e-04
2.019653e-01,-2.591769e-02,-1.402335e-02,-7.468990e-04
2.019958e-01,-1.565354e-02,-6.366906e-02,-8.269635e-04
2.020264e-01,-6.240283e-03,-3.450799e-02,-1.299423e-03
2.020569e-01,1.903639e-02,7.029318e-03,-9.112605e-04
2.020874e-01,5.151846e-02,2.618924e-02,1.825503e-03
2.021179e-01,2.906578e-02,7.852374e-03,-3.856644e-03
2.021484e-01,-2.086274e-02,-4.117705e-03,-6.002829e-03
2.021790e-01,-2.473023e-02,1.595286e-03,3.557500e-03
2.022095e-01,-4.051724e-02,-4.216485e-02,-1.765827e-03
2.022400e-01,-3.124662e-02,-3.265905e-02,-3.683130e-04
2.022705e-01,-8.014466e-04,1.016101e-02,2.979492e-03
2.023010e-01,2.656608e-02,2.531803e-02,-1.996006e-03
2.023315e-01,2.560215e-02,4.635159e-02,-3.854708e-04
2.023621e-01,4.430975e-02,3.396909e-02,1.340668e-03
2.023926e-01,2.146142e-03,3.346250e-02,-2.639990e-03
2.024231e-01,-2.218389e-02,-2.177376e-03,1.465848e-03
2.024536e-01,-3.370535e-02,-3.318926e-02,3.442225e-03
2.024841e-01,-1.853211e-02,-1.434155e-02,-2.580849e-03
2.025146e-01,1.118334e-02,2.933854e-03,-8.028463e-04
2.025452e-01,2.971642e-02,-8.122695e-03,8.037375e-04
2.025757e-01,3.589643e-02,3.435059e-02,-1.225991e-03
2.026062e-01,3.180756e-02,2.022562e-02,-2.653427e-04
2.026367e-01,7.738227e-03,-2.160522e-02,-2.703135e-03
2.026672e-01,-1.284710e-02,6.954634e-03,1.246931e-03
2.026978e-01,-1.662459e-02,-1.052700e-02,-8.135668e-04
2.027283e-01,-3.254315e-02,-4.081967e-02,-1.506190e-03
2.027588e-01,-1.120921e-02,2.668726e-02,-2.028446e-03
2.027893e-01,3.037174e-02,2.361923e-02,-2.175016e-03
2.028198e-01,4.354250e-02,5.249979e-02,-5.314109e-04
2.028503e-01,3.940469e-02,1.080758e-02,-8.321525e-04
2.028809e-01,1.396082e-02,2.821566e-02,9.023406e-05
2.029114e-01,-2.922949e-02,2.172546e-02,-5.529455e-04
2.029419e-01,-2.412251e-02,-3.945551e-02,-3.887764e-03
2.029724e-01,-2.045406e-02,-1.494926e-02,-1.177906e-03
2.030029e-01,-8.589427e-05,-2.425599e-02,7.268577e-05
2.030334e-01,1.267052e-02,4.689729e-02,-2.160237e-03
2.030640e-01,3.255664e-02,1.357609e-02,-6.483246e-04
2.030945e-01,3.884983e-02,4.060749e-03,-6.023210e-04
2.031250e-01,1.818851e-02,2.718246e-02,-1.390131e-04
2.031555e-01,-2.491399e-02,-1.165265e-02,-1.516007e-03
2.031860e-01,-2.330032e-02,-5.107614e-02,3.943579e-04
2.032166e-01,-4.306943e-02,-3.943399e-03,-2.893940e-03
2.032471e-01,6.665988e-03,-1.883271e-02,5.141751e-04
2.032776e-01,1.171288e-02,2.790207e-02,5.495425e-04
2.033081e-01,4.672960e-02,6.607804e-03,-4.620135e-04
2.033386e-01,3.323673e-02,4.829044e-03,-1.407635e-03
2.033691e-01,8.686969e-03,1.465439e-02,2.838039e-03
2.033997e-01,-5.282314e-03,2.110054e-04,-3.366322e-05
2.034302e-01,-5.343797e-02,-3.811608e-02,-1.969783e-03
2.034607e-01,-3.254121e-02,-5.191421e-02,-9.678283e-04
2.034912e-01,-1.720580e-02,2.742603e-02,3.122860e-03
2.035217e-01,1.516018e-02,1.377971e-02,3.712858e-03
2.035522e-01,3.862166e-02,2.191978e-02,-2.010526e-04
2.035828e-01,4.197329e-02,5.354403e-02,1.970025e-03
2.036133e-01,-1.400758e-02,-2.166875e-02,6.211590e-03
2.036438e-01,-3.752395e-02,-1.002519e-02,1.703224e-03
2.036743e-01,-4.931219e-02,-4.368634e-02,1.960175e-03
2.037048e-01,-1.235971e-02,-9.981064e-03,4.567235e-03
2.037354e-01,-8.579288e-03,-2.528547e-02,4.355849e-03
2.037659e-01,4.603066e-02,4.466480e-02,-1.090884e-03
2.037964e-01,3.890499e-02,-1.670116e-03,-1.361889e-03
2.038269e-01,2.702585e-02,5.092958e-02,-2.220987e-03
2.038574e-01,-8.725805e-03,3.038651e-04,3.905585e-04
2.038879e-01,-3.541490e-02,-2.479732e-02,-1.673953e-03
2.039185e-01,-3.503655e-02,-1.189287e-02,-1.806181e-03
2.039490e-01,-4.047563e-02,-3.193122e-02,1.346382e-03
2.039795e-01,3.487803e-03,-1.813434e-02,-9.517103e-04
2.040100e-01,2.554673e-02,3.410427e-02,2.944534e-03
2.040405e-01,2.299304e-02,4.680223e-03,-1.656632e-03
2.040710e-01,2.797265e-02,4.233425e-02,-4.224385e-04
2.041016e-01,9.867010e-03,2.074720e-02,-2.504246e-04
2.041321e-01,-2.835354e-02,2.196636e-03,-5.513108e-04
2.041626e-01,-3.995373e-02,-2.597710e-02,5.210879e-05
2.041931e-01,-2.747127e-02,-1.421462e-02,2.436695e-03
2.042236e-01,7.281296e-05,-2.080829e-02,-7.715623e-04
2.042542e-01,3.325492e-02,6.209721e-03,-5.885104e-04
2.042847e-01,1.974723e-02,4.131146e-02,3.035443e-03
2.043152e-01,2.372959e-02,-1.422199e-02,9.181122e-04
2.043457e-01,7.259064e-04,-3.113958e-02,2.616671e-04
2.043762e-01,-1.492548e-02,-3.433026e-02,-1.157362e-03
2.044067e-01,-4.124538e-02,-1.522371e-02,-7.571056e-04
2.044373e-01,-2.961557e-02,-4.654399e-02,-2.651326e-03
2.044678e-01,-6.579428e-03,9.062625e-03,-7.677670e-04
2.044983e-01,2.972085e-02,1.401146e-02,2.139484e-03
2.045288e-01,4.955335e-02,4.717289e-02,3.835149e-04
2.045593e-01,4.368902e-03,3.545359e-02,-1.513686e-03
2.045898e-01,-1.758612e-02,-1.699216e-02,-4.022039e-03
2.046204e-01,-3.272574e-02,-3.951864e-02,2.895919e-04
2.046509e-01,-3.764415e-02,-3.059208e-02,1.203348e-03
2.046814e-01,-2.183511e-02,-1.689348e-02,-6.150374e-04
2.047119e-01,-3.029939e-02,8.510071e-03,1.881056e-03
2.047424e-01,2.182370e-02,3.187429e-02,4.047403e-04
2.047729e-01,2.786700e-02,1.079881e-02,1.742882e-03
2.048035e-01,3.102045e-02,3.707292e-02,1.416314e-03
2.048340e-01,3.744797e-03,-1.201885e-02,-1.312161e-04
2.048645e-01,-1.883178e-02,-1.379087e-02,-8.298174e-04
2.048950e-01,-5.013482e-02,-2.386577e-02,-4.429579e-04
2.049255e-01,-2.958176e-02,-4.195350e-02,3.088541e-03
2.049561e-01,6.505419e-03,-3.731792e-02,-2.826384e-03
2.049866e-01,1.293877e-02,4.403941e-02,6.103556e-04
2.050171e-01,3.437956e-02,2.389415e-02,3.118320e-03
2.050476e-01,2.759514e-02,3.244408e-02,3.769738e-03
2.050781e-01,-2.537944e-03,1.573535e-02,-1.261388e-03
2.051086e-01,-2.335282e-02,3.910213e-03,3.691409e-03
2.051392e-01,-3.069191e-02,3.474852e-03,-3.850160e-03
2.051697e-01,-2.529064e-02,-4.940330e-02,1.663284e-03
